animeID,name,type,source,episodes,rating,score,scoredBy,rank,popularity,members,favorites,premiered,studio,genre
37032,Garo: Vanishing Line Recap,Special,Original,1,R - 17+ (violence & profanity),6.17,290,7101,7709,1612,1,None,MAPPA,"['Action', 'Demons', 'Supernatural', 'Fantasy']"
37033,Emiya-san Chi no Kyou no Gohan,ONA,Manga,0,PG-13 - Teens 13 or older,7.79,9518,899,1951,38433,152,None,ufotable,"['Comedy', 'Slice of Life']"
37034,Drifters: Kokuou-sama Goranshin,Special,Unknown,1,PG-13 - Teens 13 or older,5.7,339,8390,6228,3128,1,None,Hoods Drifters Studio,"['Comedy', 'Parody']"
37036,Binan Koukou Chikyuu Boueibu Happy Kiss!,TV,Original,12,PG-13 - Teens 13 or older,6.56,1523,5490,4621,6634,29,Spring 2018,Studio Comet,"['Comedy', 'Magic', 'Parody', 'School', 'Slice of Life']"
37037,"Animegataris:Yuku-toshi, Kuru-toshi",ONA,Original,1,PG-13 - Teens 13 or older,0.0,0,0,0,0,0,None,None,[]
37039,"Araragi Koyomi to, Kaii ni Iki Atta Shoujo-tachi no Monogatari",Special,Light novel,1,R - 17+ (violence & profanity),0.0,0,0,0,0,0,None,None,[]
37044,Guomin Laogong Dai Huijia 2nd season,ONA,Novel,12,PG-13 - Teens 13 or older,6.72,406,4771,7585,1726,8,None,G.CMay Animation & Film,"['Drama', 'Romance', 'School']"
37045,Imouto sae Ireba Ii. (ONA),ONA,Light novel,6,PG-13 - Teens 13 or older,6.61,1066,5275,4770,6107,3,None,Silver Link.,['Comedy']
37047,Imouto sae Ireba Ii. (ONA) Specials,Special,Light novel,2,PG-13 - Teens 13 or older,6.67,473,5004,5048,5341,9,None,Silver Link.,['Comedy']
37050,Sore Ike! Anpanman: Kagayake! Kurun to Inochi no Hoshi,Movie,Picture book,1,PG - Children,6.6,5,12776,13822,98,0,None,TMS Entertainment,"['Comedy', 'Kids', 'Fantasy']"
37051,Petit☆Dream Stars! Let's La Cooking? Showtime!,Movie,Original,1,G - All Ages,6.32,102,6524,10833,333,0,None,Toei Animation,"['Slice of Life', 'Magic', 'Fantasy']"
37054,"Sentai Hero Sukiyaki Force: Gunma no Heiwa wo Negau Season e, Mata?",TV,Original,0,G - All Ages,2.2,5,12586,13240,126,0,Winter 2018,Studio 4°C,"['Comedy', 'Parody', 'Super Power']"
37055,Youjo Senki Movie,Movie,Light novel,1,R - 17+ (violence & profanity),0.0,0,0,2095,34060,83,None,Nut,"['Magic', 'Military']"
37058,Jian Wangchao 2,ONA,Novel,12,PG-13 - Teens 13 or older,0.0,0,0,0,0,0,None,None,[]
37059,Shiawase Daifuku,Music,Music,1,G - All Ages,5.05,19,12606,14654,53,0,None,None,[]
37064,Jiiji no e Tegami: Grandfather's Letter,Music,Original,1,G - All Ages,3.88,17,11188,14837,42,0,None,None,[]
37065,123,Music,Original,1,G - All Ages,5.11,59,9443,13456,115,0,None,None,[]
37066,Okome Kakurenbo,Music,Original,1,G - All Ages,4.06,16,12161,14803,44,0,None,None,[]
37067,Yume no Tochuu de,Music,Original,1,G - All Ages,4.58,19,13395,14585,56,0,None,None,[]
37069,Hana Ichi Monme,Music,Other,1,G - All Ages,3.76,17,10873,14678,50,0,None,None,[]
37070,Hoshi to Niji to,Music,Original,1,G - All Ages,3.73,15,11057,14779,45,0,None,None,[]
37071,Hoshizora no Orgel,Music,Original,1,G - All Ages,3.88,17,11061,14648,52,0,None,None,[]
37072,Naite Ita Onnanoko,Music,Original,1,G - All Ages,4.29,17,11941,14758,46,0,None,None,[]
37073,Soratobu Penguin,Music,Original,1,G - All Ages,4.83,18,12752,14668,51,0,None,None,[]
37074,Daremo Shiranai,Music,Original,1,G - All Ages,3.5,22,10530,14589,56,0,None,None,[]
37075,Yuki Matsuri,Music,Original,1,G - All Ages,4.44,27,13383,14474,64,0,None,None,[]
37078,Quanzhi Gaoshou Specials,ONA,Novel,3,PG-13 - Teens 13 or older,8.43,17333,149,1900,40210,203,None,None,[]
37081,The King of Fighters: Destiny 2,ONA,Game,0,None,0.0,0,0,0,0,0,None,None,[]
37082,Uchuu Senkan Yamato Pilot Film,Special,Original,1,PG-13 - Teens 13 or older,6.0,95,7664,10197,460,0,None,None,[]
37086,Kakegurui××,TV,Manga,0,None,0.0,1,0,1409,62763,72,Winter 2019,MAPPA,"['Drama', 'Game', 'Mystery', 'Psychological', 'School', 'Shounen']"
37087,Overlord: Ple Ple Pleiades 2,ONA,Light novel,13,PG-13 - Teens 13 or older,6.94,5363,3847,3474,13339,21,None,Studio PuYUKAI,"['Action', 'Comedy', 'Fantasy', 'Magic']"
37088,Enkou JK Bitch Gal: Ojisan to Namapako Seikatsu,OVA,Visual novel,0,Rx - Hentai,7.02,702,0,6975,2250,1,None,T-Rex,['Hentai']
37089,Cherry & Gal's↑↑,OVA,Manga,2,Rx - Hentai,6.43,1456,0,6178,3178,12,None,None,[]
37090,Hitori no Shita: The Outcast Recap,Special,Manga,1,R - 17+ (violence & profanity),6.27,515,6718,7521,1771,2,None,Haoliners Animation League,"['Action', 'Super Power', 'Supernatural']"
37095,"Violet Evergarden: Kitto ""Koi"" wo Shiru Hi ga Kuru no Darou",Special,Light novel,1,PG-13 - Teens 13 or older,8.35,24021,202,1467,59164,127,None,Kyoto Animation,"['Drama', 'Fantasy', 'Slice of Life']"
37096,Puzzle & Dragon,TV,Game,0,PG - Children,5.63,24,12417,9922,528,3,Spring 2018,Studio Pierrot,"['Game', 'Kids']"
37097,Xiong Chumo Zhi: Guonian,Special,Original,1,PG - Children,3.14,14,13296,14641,54,0,None,None,[]
37098,Xiong Chumo Zhi: Nianhuo,Special,Original,1,PG - Children,2.77,13,13298,14671,52,0,None,None,[]
37099,Xiong Chumo Zhi: Xiong Zin Guilai,Movie,Original,1,PG - Children,4.82,11,13303,14605,56,0,None,None,[]
37100,Xiong Chumo Zhi: Qihuan Kongjian,Movie,Original,1,G - All Ages,4.07,14,13299,14520,63,0,None,None,[]
37101,Xiong Chumo Zhi: Xiongxiong Leyuan,TV,Original,52,G - All Ages,3.87,15,13304,14473,65,0,Spring 2017,None,[]
37102,Xiong Chumo Zhi: Tanxian Riji,TV,Original,52,PG - Children,5.07,14,13301,14424,68,0,Fall 2017,None,[]
37103,Danganronpa 3 Mirai Bashi~tsu,OVA,Unknown,3,None,0.0,0,0,0,0,2,None,None,[]
37104,Slow Start: Web Yokoku Movie,ONA,4-koma manga,11,PG-13 - Teens 13 or older,6.05,218,7519,7472,1807,1,None,A-1 Pictures,['Slice of Life']
37105,Grand Blue,TV,Manga,12,PG-13 - Teens 13 or older,8.41,55832,162,711,131335,1930,Summer 2018,Zero-G,"['Comedy', 'Seinen', 'Slice of Life']"
37106,Kitsune no Koe,TV,Manga,0,PG-13 - Teens 13 or older,6.48,977,5838,4293,7987,23,Fall 2018,Yumeta Company,['Music']
37109,Hakumei to Mikochi: Neji to Bed to Irori to Bakuchi,Special,Manga,1,PG-13 - Teens 13 or older,7.5,1465,1656,5455,4360,4,None,Lerche,"['Slice of Life', 'Fantasy', 'Seinen']"
37112,Doraemon Anniversary 25,Movie,Manga,1,G - All Ages,6.4,48,10576,12510,164,0,None,Shin-Ei Animation,"['Comedy', 'Kids', 'Sci-Fi', 'Shounen']"
37115,Taka no Tsume 7: Joou Heika no Jobuubu,Movie,Original,1,G - All Ages,6.38,16,12911,13895,96,0,None,DLE,"['Comedy', 'Parody', 'Super Power']"
37117,Bakutsuri Bar Hunter,TV,Manga,0,PG - Children,6.19,16,10259,12816,147,1,Fall 2018,Toei Animation,"['Adventure', 'Kids']"
37122,Mirai Miko Harima Sakura NEX RAY,ONA,Unknown,1,G - All Ages,0.0,0,0,0,0,0,None,None,[]
37124,THE iDOLM@STER Cinderella Girls: Starlight Stage - Shinshun! Happy New Year Campaign,Special,Game,1,G - All Ages,5.94,71,7806,10446,407,0,None,None,[]
37126,Nobunaga no Shinobi: Anegawa Ishiyama-hen,TV,4-koma manga,26,PG - Children,6.99,1638,3674,5232,4853,3,Spring 2018,TMS Entertainment,"['Comedy', 'Historical']"
37127,Saimin☆Gakuen,OVA,Light novel,0,Rx - Hentai,6.36,438,0,7471,1805,4,None,None,[]
37129,Saiki Kusuo OkaerinaPSI Special,Special,Unknown,1,None,0.0,0,0,0,0,0,None,None,[]
37133,Tenkousei wa Kounin Kaikeishi!,OVA,Original,1,PG-13 - Teens 13 or older,5.15,13,12977,14076,85,2,None,TYO Animations,"['Slice of Life', 'School']"
37135,Islay,Music,Music,1,None,0.0,0,0,0,0,0,None,None,[]
37136,Shounen,Music,Music,1,None,0.0,0,0,0,0,0,None,None,[]
37137,Gudetama 5th Anniversary Movie,Special,Original,1,G - All Ages,0.0,0,0,0,0,0,None,None,[]
37138,Cute Kenkyuukai,Music,Music,1,None,0.0,0,0,0,0,0,None,None,[]
37139,Koyomi History,Special,Light novel,1,PG-13 - Teens 13 or older,6.72,1022,4777,4494,7240,3,None,Shaft,['Comedy']
37140,Gegege no Kitarou (2018),TV,Manga,0,G - All Ages,6.78,4830,4482,2567,24130,49,Spring 2018,Toei Animation,"['Comedy', 'Supernatural', 'Demons', 'Shounen']"
37141,Hataraku Saibou,TV,Manga,13,PG-13 - Teens 13 or older,7.88,60768,734,513,173544,914,Summer 2018,David Production,"['Comedy', 'Shounen']"
37142,Nishitesu CMs,Special,Original,2,G - All Ages,4.46,28,12062,14278,75,0,None,None,[]
37143,Alphard x Taka no Tsume,ONA,Original,3,G - All Ages,4.2,40,10150,12087,189,0,None,DLE,"['Cars', 'Parody']"
37144,Nikuiyo! Galbi-kun: Kemuri ga Me ni Shimiru,ONA,Original,5,G - All Ages,5.31,16,12036,13891,95,0,None,dwarf,['Comedy']
37145,Morimori Shima no Mogu to Perol,ONA,Original,1,G - All Ages,5.91,22,11896,14230,77,0,None,dwarf,['Kids']
37146,Complex x Complex,Movie,Original,1,PG-13 - Teens 13 or older,6.22,9,10493,14268,76,0,None,None,[]
37148,"Dies Irae: Marie's Memory ""Michi ni Tsuuzu Kiseki""",ONA,Visual novel,1,R - 17+ (violence & profanity),5.87,327,7982,6918,2326,0,None,A.C.G.T.,"['Action', 'Super Power', 'Magic']"
37149,Xing You Ji: Fengbao Famila,ONA,Original,0,PG-13 - Teens 13 or older,7.25,4,13288,12683,154,0,None,None,[]
37150,Douluo Dalu,ONA,Novel,26,PG-13 - Teens 13 or older,7.97,1291,593,5665,4004,60,None,Sparkly Key Animation Studio,"['Action', 'Adventure', 'Historical', 'Romance', 'Martial Arts', 'Fantasy']"
37151,Marvel Future Avengers 2nd Season,TV,Other,0,PG - Children,8.2,5,11742,12215,181,0,Summer 2018,Madhouse,"['Action', 'Super Power', 'Kids']"
37152,Shaonian Jinyiwei 2nd Season,ONA,Original,13,PG-13 - Teens 13 or older,6.18,17,12596,13619,108,1,None,None,[]
37153,Warai Kawasemi ni Hanasu na yo,Music,Unknown,1,G - All Ages,4.08,13,13222,14768,46,0,None,None,[]
37154,Grimms Notes The Animation,TV,Game,0,None,0.0,0,0,6544,2750,3,Winter 2019,Brain's Base,"['Action', 'Adventure', 'Magic', 'Fantasy']"
37155,Yumi-chan no Hikkoshi: Sayonara Tsutomu-kun,Music,Unknown,1,G - All Ages,4.4,10,13402,14724,48,0,None,None,[]
37164,Yao Shen Ji 2nd Season,ONA,Novel,40,PG-13 - Teens 13 or older,7.44,811,1892,7232,2024,6,None,None,[]
37165,Kuro Kishi to Shiro no Maou VR Sennyuu! Maoujou-hen,ONA,Game,1,PG-13 - Teens 13 or older,0.0,0,0,0,0,0,None,None,[]
37167,Chokkan × Algorhythm♪,ONA,Original,8,G - All Ages,0.0,0,10445,15089,80,0,None,Sega Interactive,"['Music', 'Comedy']"
37168,Chikasugi Idol Akae-chan Specials,Special,Unknown,3,None,0.0,0,0,0,0,0,None,None,[]
37169,Sakkai Eightraid,Unknown,Original,0,None,0.0,0,0,8509,1104,1,None,CUCURI,"['Action', 'Fantasy']"
37171,Asobi Asobase,TV,Manga,12,PG-13 - Teens 13 or older,8.24,38987,285,960,98323,853,Summer 2018,Lerche,"['Comedy', 'School']"
37172,Nanatsu no Bitoku Specials,Special,Other,2,R+ - Mild Nudity,5.46,1137,8884,5436,4401,11,None,Bridge,"['Ecchi', 'Fantasy']"
37174,Chichibu de Buchichi,ONA,Original,1,PG-13 - Teens 13 or older,5.9,158,7899,10651,367,0,None,TMS Entertainment,['Slice of Life']
37175,Mi Yu Xing Zhe,ONA,Web manga,12,R - 17+ (violence & profanity),7.59,1604,1399,4940,5649,23,None,Thundray,"['Mystery', 'Psychological', 'Thriller']"
37176,Doupo Cangqiong 2nd Season,ONA,Novel,12,PG-13 - Teens 13 or older,7.68,470,1144,8346,1206,8,None,None,[]
37177,Da Shi Jie,Movie,Original,1,R - 17+ (violence & profanity),5.61,44,10508,11486,241,0,None,None,[]
37178,Kiratto Pri☆chan,TV,Game,0,PG - Children,6.65,231,5095,7457,1816,14,Spring 2018,Tatsunoko Production,"['Magic', 'Music', 'Shoujo', 'Slice of Life']"
37180,A Tang Qi Yu,Movie,Original,1,G - All Ages,6.3,20,10111,14204,78,0,None,Light Chaser Animation Studios,"['Adventure', 'Comedy', 'Kids']"
37181,Guomin Laogong Dai Huijia 3rd Season,ONA,Novel,12,PG-13 - Teens 13 or older,6.74,145,4684,8349,1212,14,None,Wawayu Animation,"['Drama', 'Romance']"
37184,Ze Tian Ji 2nd Season,ONA,Novel,12,PG-13 - Teens 13 or older,6.92,233,3929,9163,797,1,None,Shanghai Foch Film Culture Investment,"['Action', 'Adventure', 'Fantasy']"
37185,Ze Tian Ji 3rd Season,ONA,Novel,12,PG-13 - Teens 13 or older,6.48,77,5864,9983,512,2,None,Shanghai Foch Film Culture Investment,"['Action', 'Adventure', 'Fantasy']"
37186,Mang Huang Ji,ONA,Novel,19,PG-13 - Teens 13 or older,5.52,23,11714,11223,280,0,None,None,[]
37187,Kuiba Yao Xia Zhuan,ONA,Web manga,20,PG-13 - Teens 13 or older,6.25,8,11546,13501,114,0,None,Vasoon Animation,"['Action', 'Adventure', 'Fantasy']"
37188,Fumikiri Jikan,TV,Manga,12,PG-13 - Teens 13 or older,6.45,9448,5944,2726,21827,4,Spring 2018,EKACHI EPILKA,"['Comedy', 'Slice of Life']"
37189,Morinaga Nyuugyou x Mary to Majo no Hana,Special,Other,4,G - All Ages,5.73,130,8324,9105,814,1,None,None,[]
37190,Karasu to Kaki no Tane,Music,Music,1,G - All Ages,3.85,13,11335,14891,37,0,None,None,[]
37191,Yoninme no Ousama,Music,Music,1,G - All Ages,3.4,15,13357,14690,50,0,None,None,[]
37192,Kaze Gourmet,Music,Music,1,G - All Ages,3.94,16,11353,14662,53,0,None,None,[]
37193,Ni ga Mushi Ojisan,Music,Original,1,G - All Ages,3.38,13,12020,14848,41,0,None,None,[]
37194,Arigatou,Music,Original,1,G - All Ages,4.23,13,10205,14713,48,0,None,None,[]
37195,Arigatou (2010),Music,Original,1,G - All Ages,3.47,19,10206,14693,49,0,None,None,[]
37197,Shippo no Kimochi,Music,Music,1,G - All Ages,5.03,29,12671,14472,64,0,None,None,[]
37202,Radiant,TV,Other,21,PG-13 - Teens 13 or older,6.48,7484,5853,1688,48103,112,Fall 2018,Lerche,"['Action', 'Adventure', 'Magic', 'Fantasy']"
37204,Aikatsu Friends!,TV,Game,0,PG - Children,7.18,637,2906,5458,4345,36,Spring 2018,Bandai Namco Pictures,"['Music', 'School', 'Shoujo', 'Slice of Life']"
37206,Anima Yell!,TV,4-koma manga,12,PG-13 - Teens 13 or older,6.75,2568,4619,3265,15202,22,Fall 2018,Doga Kobo,"['Comedy', 'Sports', 'School']"
37207,Zuori Qing Kong,Movie,Manga,1,PG-13 - Teens 13 or older,7.3,10,13479,5430,4411,2,None,Guton Animation Studio,"['Drama', 'Romance', 'School', 'Slice of Life']"
37208,Mo Dao Zu Shi,ONA,Novel,15,R - 17+ (violence & profanity),8.66,5142,51,2534,24814,708,None,G.CMay Animation & Film,"['Action', 'Adventure', 'Mystery', 'Comedy', 'Historical', 'Supernatural']"
37209,Sheng Shi Zhuang Niang,ONA,Novel,0,PG-13 - Teens 13 or older,6.48,112,5855,8286,1240,10,None,Imagineer,"['Drama', 'Game', 'Historical', 'Romance', 'Shoujo']"
37210,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,TV,Light novel,12,PG-13 - Teens 13 or older,7.31,79233,2398,506,174854,1032,Summer 2018,Ajia-Do,"['Harem', 'Comedy', 'Magic', 'Ecchi', 'Fantasy']"
37212,Mirai no Hito e,Music,Music,1,G - All Ages,0.0,0,0,0,0,0,None,None,[]
37215,The iDOLM@STER Cinderella Girls: 5th Live Tour Serendipity Parade!!! Manner Movie,Special,Unknown,1,G - All Ages,5.74,34,13000,10729,352,0,None,None,[]
37217,Heat Meat Up ~Kokusan Sengen~,Music,Original,1,G - All Ages,0.0,0,0,0,0,0,None,None,[]
37219,Xiongmao He Xiao Yan Shu,TV,Other,52,PG - Children,5.83,6,13306,14934,34,0,None,None,[]
37221,Release the Spyce,TV,Original,12,PG-13 - Teens 13 or older,6.71,3883,4834,2384,27435,60,Fall 2018,Lay-duce,"['Action', 'School']"
37222,Tsun M! Gyutto Shibatte Shidoushite The Animation,OVA,Visual novel,0,Rx - Hentai,6.66,293,0,8055,1372,2,None,None,[]
37223,Ore ga Kanojo wo *su Wake,OVA,Original,0,Rx - Hentai,6.6,637,0,7387,1877,8,None,Suzuki Mirano,['Hentai']
37224,JK to Inkou Kyoushi 4 feat. Ero Giin-sensei,OVA,Visual novel,0,Rx - Hentai,6.62,295,0,7639,1668,2,None,None,[]
37225,Xiao Hua Xian,TV,Game,52,None,7.29,7,13281,14689,50,0,Winter 2014,None,[]
37228,Tian Shu Qi Tan,Movie,Original,1,G - All Ages,0.0,0,13014,15098,6,0,None,Shanghai Animation Film Studio,['Adventure']
37230,Tales of the Rays: Mirrage Prison,ONA,Game,1,G - All Ages,5.82,206,8124,8550,1083,0,None,None,[]
37232,Merc Storia: Mukiryoku no Shounen to Bin no Naka no Shoujo,TV,Game,12,PG-13 - Teens 13 or older,6.14,1917,7214,3464,13404,22,Fall 2018,Encourage Films,"['Action', 'Adventure', 'Magic', 'Fantasy']"
37233,Muttsuri Dosukebe Tsuyu Gibo Shimai no Honshitsu Minuite Sex Sanmai,OVA,Manga,2,Rx - Hentai,7.14,1087,0,6399,2929,25,None,None,[]
37241,Aware! Meisaku-kun: Human Academy Robot Kyoushitsu,ONA,Original,0,G - All Ages,4.0,5,10234,14226,77,0,None,None,[]
37242,Hoshi to Tsubasa no Paradox,ONA,Game,2,PG-13 - Teens 13 or older,5.27,22,11058,14211,85,0,None,Sunrise,"['Action', 'Sci-Fi', 'Mecha']"
37243,Kataribe Jinkou Chinou ga Tsubuyaku Noroi no Yogen,ONA,Manga,1,PG-13 - Teens 13 or older,4.94,76,9622,11583,231,0,None,None,[]
37244,Gan Gan Ganko-chan 2nd Season,TV,Original,8,G - All Ages,4.55,11,10723,14129,84,0,Winter 2018,10Gauge,"['Sci-Fi', 'Comedy', 'Kids']"
37245,Gundam Build Divers,TV,Original,25,G - All Ages,6.46,3257,5912,3630,11931,25,Spring 2018,Sunrise,"['Action', 'Mecha', 'Sci-Fi']"
37246,"Moshimoshi, Terumi Desu.",Unknown,Manga,0,None,6.0,1,11898,11091,291,0,None,None,[]
37247,Gundam Build Divers Prologue,ONA,Original,1,G - All Ages,6.59,2121,5356,5873,3641,1,None,Sunrise,"['Action', 'Sci-Fi', 'Mecha']"
37249,DC Super Heroes vs Taka no Tsume Dan Promotion Eizou,ONA,Original,1,G - All Ages,5.17,60,9362,11100,289,1,None,DLE,"['Comedy', 'Parody', 'Super Power']"
37254,Last Period: Owarinaki Rasen no Monogatari,TV,Game,12,PG-13 - Teens 13 or older,6.59,4752,5369,2798,20623,15,Spring 2018,J.C.Staff,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Magic']"
37256,Chainsaw Bunny: Deleted Scene,ONA,Original,1,R - 17+ (violence & profanity),3.95,43,10367,13947,91,0,None,None,[]
37258,Omae wa Mada Gunma wo Shiranai,TV,Web manga,12,PG-13 - Teens 13 or older,5.25,2925,9246,3983,9602,1,Spring 2018,Asahi Production,"['Comedy', 'School']"
37259,Hanebado!,TV,Manga,13,PG-13 - Teens 13 or older,7.15,32355,3046,1101,82021,225,Summer 2018,LIDENFILMS,"['Sports', 'Seinen']"
37262,Dare ga Tame no Alchemist,Movie,Game,1,None,0.0,0,0,14965,31,0,None,None,[]
37263,Quiz Tokiko-san,TV,Original,40,None,5.92,12,12429,13486,114,0,Summer 2017,None,[]
37264,Overlord 6: Drama CD-tsuki Tokusou-ban - Yokoku-hen,ONA,Light novel,1,PG-13 - Teens 13 or older,6.28,951,6691,5271,4782,2,None,None,[]
37265,God Eater Reso Nantoka Gekijou,ONA,Game,8,G - All Ages,5.73,112,8315,6535,2754,3,None,Passione,"['Fantasy', 'Military', 'Parody', 'Sci-Fi']"
37266,Ano Musume Shikurette,Music,Unknown,1,None,0.0,0,0,0,0,0,None,None,[]
37267,Go-chan.: Moko to Koori no Ue no Yakusoku,Movie,Original,1,G - All Ages,4.6,5,10799,14943,32,0,None,SynergySP,"['Adventure', 'Kids']"
37268,Z/X: Code Reunion,TV,Card game,0,PG-13 - Teens 13 or older,0.0,0,0,7592,1707,1,Fall 2019,Passione,"['Fantasy', 'School', 'Sci-Fi', 'Shounen']"
37269,Saber Marionette J: The Last Story,OVA,Unknown,0,PG-13 - Teens 13 or older,0.0,0,0,0,1,0,None,None,[]
37272,Kujira no Kora wa Sajou ni Manabu!,Special,Manga,2,PG-13 - Teens 13 or older,6.87,414,4108,4939,5638,5,None,J.C.Staff,"['Mystery', 'Comedy', 'Drama', 'Fantasy', 'School', 'Shoujo']"
37273,Qiezi Mabo Forever,Music,Original,1,PG-13 - Teens 13 or older,4.14,21,12421,14917,36,0,None,None,[]
37277,Beatless Intermission,Special,Novel,4,PG-13 - Teens 13 or older,5.16,2167,9377,4747,6195,10,None,Diomedea,"['Action', 'Romance', 'Sci-Fi', 'Drama']"
37278,Sword Art Online Fatal Bullet: The Third Episode - Pilot-ban,ONA,Game,1,PG-13 - Teens 13 or older,5.66,872,8499,5675,3961,14,None,None,[]
37279,Eyedrops Special Episode,ONA,Original,2,G - All Ages,4.52,27,10644,13270,124,0,None,None,[]
37280,Tenka Touitsu Koi no Ran: Shutsujin! Saika 4-nin Shuu,ONA,Game,4,PG-13 - Teens 13 or older,6.0,4,12974,13768,101,1,None,UWAN Pictures,"['Historical', 'Drama', 'Romance', 'Samurai']"
37281,Joshiochi!: 2-kai kara Onnanoko ga... Futtekita!?,TV,Manga,9,R+ - Mild Nudity,6.3,5845,0,2584,23867,104,Summer 2018,None,[]
37283,Beyblade Burst Chouzetsu,TV,Original,0,PG - Children,6.46,170,5898,8013,1396,14,Spring 2018,OLM,"['Action', 'Sci-Fi', 'Adventure', 'Sports', 'Shounen']"
37284,Tanuki to Kitsune Specials,Special,Web manga,2,G - All Ages,6.14,7,12949,12412,168,0,None,Gathering,['Comedy']
37285,"Ippun de Wakaru Eiga ""Donten ni Warau"" Kaisetsu Yokoku",ONA,Other,1,G - All Ages,4.97,83,9604,10022,501,1,None,None,[]
37286,It's My Life,OVA,Manga,1,PG-13 - Teens 13 or older,0.0,0,0,6942,2292,1,None,Creators in Pack,"['Comedy', 'Fantasy']"
37287,Tsuma Netori: Ryoujoku Rinne,OVA,Visual novel,1,Rx - Hentai,6.55,351,0,8432,1151,3,None,None,[]
37290,Ani x Para,Special,Original,0,G - All Ages,5.94,16,10159,14080,84,0,None,None,[]
37291,Mo Ri Shu Guang,ONA,Novel,20,R - 17+ (violence & profanity),6.89,18,11858,7834,1525,5,None,None,[]
37292,Fei Ren Zai,ONA,Manga,0,PG-13 - Teens 13 or older,6.73,65,4729,9985,508,1,None,None,[]
37293,Wo Jia Da Shixiong Naozi You Keng,ONA,Manga,26,PG-13 - Teens 13 or older,6.69,119,4933,7921,1454,6,None,None,[]
37294,Wangu Xian Qiong 2nd Season,ONA,Novel,0,PG-13 - Teens 13 or older,7.09,171,3306,8647,1034,3,None,None,[]
37302,Kemurikusa (TV),TV,Original,0,None,0.0,0,0,7608,1702,1,Winter 2019,Yaoyorozu,"['Fantasy', 'Sci-Fi']"
37303,K: Seven Stories Movie 2 - Side:Blue - Tenrou no Gotoku,Movie,Manga,1,PG-13 - Teens 13 or older,7.02,142,3556,3937,9800,9,None,GoHands,"['Action', 'Super Power', 'Supernatural']"
