animeID,name,type,source,episodes,rating,score,scoredBy,rank,popularity,members,favorites,premiered,studio,genre
36030,Yoiko no Rekishi Anime: Ookina Kabu (Kabu),Movie,Manga,1,G - All Ages,5.97,63,7736,11819,211,0,None,Khara,"['Comedy', 'Parody']"
36032,Air Soushuuhen,Special,Visual novel,1,G - All Ages,6.43,1223,6024,5877,3634,2,None,Kyoto Animation,"['Supernatural', 'Drama', 'Romance']"
36033,Kagirohi: Shaku Kei - Another,OVA,Visual novel,0,Rx - Hentai,6.56,615,0,6877,2355,2,None,Suzuki Mirano,['Hentai']
36037,Senran Kagura Shinovi Master: Tokyo Youma-hen,TV,Game,12,R+ - Mild Nudity,6.37,1264,6309,3136,16315,37,Fall 2018,TNK,"['Action', 'Comedy', 'Ecchi', 'School']"
36038,Net-juu no Susume,TV,Web manga,10,PG-13 - Teens 13 or older,7.82,113316,861,378,217751,1399,Fall 2017,Signal.MD,"['Game', 'Comedy', 'Romance']"
36039,A.I.C.O.: Incarnation,ONA,Original,12,R - 17+ (violence & profanity),6.89,17277,4006,1781,44542,91,None,Bones,"['Action', 'Sci-Fi']"
36040,Knights of the Zodiac: Saint Seiya,ONA,Manga,12,None,0.0,0,0,4504,7018,21,None,None,[]
36043,Net-juu no Susume Special,Special,Web manga,1,PG-13 - Teens 13 or older,7.51,32291,1636,1621,50430,32,None,Signal.MD,"['Game', 'Comedy', 'Romance']"
36049,Dagashi Kashi 2,TV,Manga,12,PG-13 - Teens 13 or older,6.99,25587,3658,1266,70633,118,Winter 2018,Tezuka Productions,"['Slice of Life', 'Comedy', 'Shounen']"
36050,Ikezu,Music,Music,1,PG-13 - Teens 13 or older,5.59,129,8615,11687,222,0,None,None,[]
36051,Hitozuma Life: One Time Gal,OVA,Manga,2,Rx - Hentai,6.29,835,0,7063,2169,6,None,None,[]
36052,Kyonyuu Daikazoku Saimin,OVA,Visual novel,0,Rx - Hentai,7.07,819,0,6289,3056,7,None,None,[]
36054,Teekyuu 9 Specials,Special,Manga,2,PG-13 - Teens 13 or older,6.36,165,6366,8012,1400,0,None,None,[]
36055,Ashita Aou ne,Music,Original,1,G - All Ages,3.48,23,10215,14526,60,0,None,None,[]
36056,Amaryllis,Music,Original,1,G - All Ages,3.76,25,10152,14458,65,0,None,None,[]
36057,Eto wa Merry-Go-Round,Music,Original,1,G - All Ages,4.07,14,10639,14794,44,0,None,None,[]
36061,I'm Coming,Music,Music,1,G - All Ages,5.21,58,9305,13780,100,0,None,None,[]
36063,Universal Mind,Music,Music,1,G - All Ages,4.07,41,13174,14106,85,0,None,Onionskin,['Music']
36064,Fate/Grand Order CMs,Special,Game,0,PG - Children,7.26,663,2592,4948,5610,12,None,None,[]
36065,Jirijiri,Music,Music,1,PG - Children,4.38,34,11196,14396,68,0,None,None,[]
36066,The Sun Sank,Music,Music,1,G - All Ages,4.76,42,13013,14054,86,0,None,None,[]
36067,Halfway,Music,Music,1,G - All Ages,5.54,53,8717,13803,98,0,None,None,[]
36069,Echolocation,Music,Music,1,G - All Ages,5.51,61,8781,13656,105,0,None,None,[]
36070,Hunger,Music,Music,1,G - All Ages,4.23,47,11080,13983,89,0,None,None,[]
36071,Rabbit,Music,Music,1,G - All Ages,3.9,30,12430,14498,62,0,None,None,[]
36072,Human Gift,Music,Music,1,G - All Ages,3.66,29,11079,14493,62,0,None,None,[]
36073,Aiseki Mogol Girl,TV,Other,12,G - All Ages,4.26,31,10130,11266,264,0,Fall 2017,None,[]
36074,Endless Summer,Music,Music,1,PG-13 - Teens 13 or older,5.35,72,9080,13008,137,0,None,Onionskin,['Music']
36077,Macross Δ Movie: Gekijou no Walküre,Movie,Original,1,PG-13 - Teens 13 or older,6.91,537,3948,5326,4644,8,None,Satelight,"['Action', 'Space', 'Mecha', 'Military', 'Music', 'Sci-Fi']"
36078,Beat in Love,Music,Music,1,PG - Children,5.38,56,9030,13920,93,0,None,None,[]
36079,Parasol Life,Music,Music,1,G - All Ages,3.6,25,12290,14598,55,0,None,None,[]
36080,Metamorphosis,Music,Music,1,G - All Ages,3.3,27,11791,14451,65,0,None,None,[]
36081,Tengoku,Music,Music,1,G - All Ages,4.68,28,12971,14537,60,0,None,None,[]
36083,Lostorage Conflated WIXOSS: Missing Link,OVA,Card game,1,R - 17+ (violence & profanity),6.74,717,4694,6300,3051,2,None,J.C.Staff,"['Game', 'Psychological']"
36084,Tonari no Tonari,Music,Music,1,G - All Ages,4.06,31,13065,14438,66,0,None,None,[]
36085,Owakare,Music,Music,1,G - All Ages,3.85,26,12252,14545,59,0,None,None,[]
36086,Toyoichi,Music,Music,1,G - All Ages,4.14,29,13083,14583,56,0,None,None,[]
36087,Nerenai!!!,Music,Music,1,PG - Children,4.35,31,12014,14432,66,0,None,None,[]
36088,Kaijuu,Music,Music,1,G - All Ages,5.02,46,11261,13925,93,0,None,None,[]
36089,9,Music,Original,1,G - All Ages,5.36,84,9065,12547,160,0,None,None,[]
36090,Humanoid Girl,Music,Music,1,G - All Ages,5.45,51,8898,13756,100,0,None,None,[]
36091,Ghana,Music,Music,1,G - All Ages,4.33,39,10774,14208,78,0,None,None,[]
36092,Alluptoyou,Music,Original,1,G - All Ages,5.06,66,9498,13293,123,1,None,None,[]
36093,Car Radio,Music,Music,1,G - All Ages,4.7,44,10355,14182,79,0,None,None,[]
36094,Hakumei to Mikochi,TV,Manga,12,PG-13 - Teens 13 or older,7.63,8733,1283,2166,32382,123,Winter 2018,Lerche,"['Slice of Life', 'Fantasy', 'Seinen']"
36095,Mirror Mirror (Bombs BiS),Music,Music,1,PG-13 - Teens 13 or older,5.52,59,8766,13661,105,0,None,Onionskin,['Music']
36096,Ice Fist,Music,Music,1,PG-13 - Teens 13 or older,5.01,86,9557,12862,145,0,None,Onionskin,"['Music', 'Dementia']"
36097,Happy Forest,ONA,Original,1,G - All Ages,5.15,47,10898,13585,108,0,None,Marza Animation Planet,"['Slice of Life', 'Fantasy']"
36098,Kimi no Suizou wo Tabetai,Movie,Novel,1,PG-13 - Teens 13 or older,8.14,703,387,2031,36368,134,None,Studio VOLN,['Drama']
36099,The Gift,ONA,Original,1,G - All Ages,5.06,32,12999,14122,83,0,None,Marza Animation Planet,"['Fantasy', 'Kids']"
36101,Watashi ga Nakou Hototogisu,Music,Music,1,PG-13 - Teens 13 or older,5.5,65,8811,13192,129,0,None,Onionskin,['Music']
36102,Halved,Music,Music,1,G - All Ages,4.62,61,9862,13498,113,0,None,Onionskin,['Music']
36103,Nandaku Mou,Music,Music,1,G - All Ages,4.24,41,11958,14193,79,0,None,Onionskin,['Music']
36104,Haha no Supporter,ONA,Original,1,G - All Ages,6.19,79,7024,12596,159,0,None,None,[]
36106,Shingeki no Kyojin: Lost Girls,OVA,Novel,3,R - 17+ (violence & profanity),7.87,20708,771,1067,85136,154,None,Wit Studio,"['Action', 'Drama', 'Fantasy', 'Horror', 'Supernatural']"
36107,Shirotan: Shirotan ga Ippai!,ONA,Other,24,G - All Ages,7.09,35,12683,11989,197,0,None,None,[]
36108,Takunomi.,TV,Web manga,12,PG-13 - Teens 13 or older,6.42,7654,6105,2395,27270,27,Winter 2018,Production IMS,"['Comedy', 'Slice of Life']"
36109,Boku dake no Hentai Kanojo Motto♥ The Animation,OVA,Manga,1,Rx - Hentai,6.27,920,0,6748,2509,10,None,None,[]
36111,Ima,Music,Music,1,None,0.0,0,0,0,0,0,None,None,[]
36112,Dragon Quest X: Boukensha-tachi no Kiseki,ONA,Original,0,G - All Ages,5.5,10,10596,12528,162,0,None,None,[]
36113,Love,Music,Original,1,G - All Ages,3.44,41,11645,14093,84,0,None,None,[]
36114,Saishuu Densha featuring Izumi Makura,Music,Music,1,G - All Ages,4.33,43,12507,14222,78,0,None,None,[]
36115,Nosferatu,Music,Music,1,R+ - Mild Nudity,5.21,50,9309,13676,104,0,None,None,[]
36116,Tsuugakuro,Music,Original,1,PG - Children,4.72,39,13106,13934,94,0,None,None,[]
36117,Katte ni Shiyagatte,Music,Music,1,PG-13 - Teens 13 or older,4.89,54,9663,13537,111,0,None,None,[]
36118,Onagawa Chuu Baske Bu: 5-nin no Natsu,Special,Other,1,G - All Ages,5.15,13,12173,12198,182,0,None,None,[]
36119,Uma no Friends,ONA,Game,1,G - All Ages,6.43,1022,6058,6383,2936,2,None,None,[]
36121,Ikkyuu Nyuukon,OVA,Manga,4,Rx - Hentai,6.9,1259,0,5992,3476,16,None,None,[]
36122,Ryuudouji Shimon no Inbou,OVA,Visual novel,2,Rx - Hentai,6.41,745,0,7162,2067,13,None,None,[]
36124,Itou Junji: Collection,TV,Manga,12,R - 17+ (violence & profanity),6.18,20895,7062,1482,58064,145,Winter 2018,Studio Deen,"['Comedy', 'Demons', 'Drama', 'Horror', 'Mystery', 'Psychological', 'School', 'Supernatural', 'Thriller']"
36125,Uchiage Hanabi,Music,Other,1,G - All Ages,7.89,4699,724,4287,8025,32,None,Shaft,['Music']
36127,Animation de Tsutaeru: Hibakusha kara no Tegami,Special,Other,0,G - All Ages,6.12,34,10161,12723,150,0,None,None,[]
36129,Oyoge! Taiyaki-kun,Music,Music,1,G - All Ages,3.76,25,12260,14564,57,0,None,None,[]
36130,DJ Nobunaga,ONA,Original,0,G - All Ages,5.07,15,10547,13330,121,0,None,None,[]
36132,Taka no Tsume: Tokyo Comic Con 2017 no Ouen-dan ni Shuunin Kettei!,ONA,Original,1,G - All Ages,4.11,27,12918,13225,128,0,None,None,[]
36135,Oretacha Youkai Ningen,TV,Original,25,PG-13 - Teens 13 or older,4.3,33,12210,8244,1260,0,Fall 2017,DLE,"['Demons', 'Horror', 'Parody']"
36136,Crystal Clear,Music,Music,1,G - All Ages,6.5,255,5755,10309,434,0,None,None,[]
36137,Succubu-ist Story The Animation,OVA,Manga,1,Rx - Hentai,6.45,896,0,6787,2458,5,None,Office Takeout,['Hentai']
36139,Hibakusha kara no Tegami,Special,Other,3,R - 17+ (violence & profanity),5.36,11,10982,14878,38,0,None,None,[]
36144,Garo: Vanishing Line,TV,Original,24,R - 17+ (violence & profanity),7.28,12418,2518,1786,44347,89,Fall 2017,MAPPA,"['Action', 'Demons', 'Fantasy', 'Supernatural']"
36145,Tottoko Hamtarou: Anime Dechu!,OVA,Manga,1,G - All Ages,6.41,85,6147,10547,386,0,None,None,[]
36148,Wangu Xian Qiong,ONA,Novel,12,PG-13 - Teens 13 or older,7.1,516,3277,7465,1815,6,None,Haoliners Animation League,"['Adventure', 'Comedy', 'Fantasy', 'Shounen']"
36152,Inagawa Junji no Sugoku Kowai Hanashi,ONA,Book,10,PG - Children,5.87,15,11130,11275,263,1,None,None,[]
36155,Bibury,ONA,Original,1,G - All Ages,5.75,116,8271,11099,289,1,None,Bibury Animation Studios,['Slice of Life']
36156,Keifuku-san,ONA,Original,1,G - All Ages,6.06,755,7472,7956,1433,2,None,None,[]
36158,Nowhereland,Music,Original,1,R+ - Mild Nudity,5.28,87,9196,13014,137,1,None,None,[]
36159,Hachiko↑Dance,Music,Original,1,R+ - Mild Nudity,4.75,101,9778,12453,165,0,None,None,[]
36160,Yaoguai Mingdan 2nd Season,ONA,Web manga,21,R - 17+ (violence & profanity),8.04,880,521,6171,3197,22,None,Haoliners Animation League,"['Action', 'Comedy', 'Romance', 'Fantasy']"
36161,"Annyeong, Jeonwoochi! Dosoolrobotdaegyeoljeon",Movie,Original,1,PG - Children,4.44,9,10174,14389,68,0,None,None,[]
36162,"Sou: Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?-hen",Special,Other,1,G - All Ages,5.58,328,8642,7381,1879,3,None,Shaft,['Slice of Life']
36163,Aoi Triton,Special,Manga,1,G - All Ages,5.76,21,10183,13979,90,0,None,None,[]
36164,Qiang Niang,ONA,Game,12,PG-13 - Teens 13 or older,0.0,0,0,0,0,4,None,Hoods Entertainment,"['Action', 'Military', 'Sci-Fi', 'Slice of Life', 'Space', 'Comedy']"
36166,Fireball Humorous,TV,Original,3,G - All Ages,5.64,508,8524,7074,2150,4,Fall 2017,Jinnis Animation Studios,"['Sci-Fi', 'Comedy']"
36167,Yuhuwa Chingudeul,TV,Original,26,PG - Children,0.0,0,13377,15099,5,0,None,None,[]
36169,World's End Umbrella,Music,Music,1,G - All Ages,6.27,96,6743,12203,182,1,None,Minakata Laboratory,['Music']
36170,Wonderland to Hitsuji no Uta,Music,Music,1,G - All Ages,5.68,60,8463,13097,134,0,None,Minakata Laboratory,['Music']
36172,Sajou no Yumekui Shoujo,Music,Music,1,G - All Ages,4.71,48,12511,13741,101,0,None,Minakata Laboratory,['Music']
36173,Suna no Wakusei feat. Hatsune Miku,Music,Original,1,G - All Ages,7.01,423,3618,9341,721,7,None,Minakata Laboratory,['Music']
36175,Diary,Music,Original,1,G - All Ages,6.06,62,7465,13473,114,0,None,Minakata Laboratory,['Music']
36180,Clock Lock Works,Music,Music,1,G - All Ages,5.49,54,8813,13730,101,0,None,Minakata Laboratory,['Music']
36181,Christmas Morgue,Music,Music,1,G - All Ages,5.4,77,9002,12860,145,0,None,None,[]
36182,Abstract feat. Alkama,Movie,Original,1,G - All Ages,5.22,114,9286,11147,283,0,None,None,[]
36183,It Seems like a Frog,Music,Original,1,G - All Ages,4.34,32,11160,14429,66,0,None,None,[]
36184,Feng Ling Yu Xiu,ONA,Original,0,PG-13 - Teens 13 or older,7.18,44,10647,10408,413,0,None,None,[]
36185,Lan Mo De Hua,ONA,Web manga,9,PG-13 - Teens 13 or older,6.81,459,4361,7616,1695,9,None,None,[]
36186,The iDOLM@STER Prologue SideM: Episode of Jupiter,Special,Game,1,PG-13 - Teens 13 or older,7.29,2103,2502,5654,3997,6,None,A-1 Pictures,['Music']
36194,Starship Troopers: Red Planet,Movie,Original,1,R - 17+ (violence & profanity),6.64,426,5153,9052,846,2,None,Sola Digital Arts,"['Action', 'Military', 'Sci-Fi']"
36196,Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku 2nd Season,TV,Original,12,PG - Children,6.14,1230,7211,6214,3135,3,Winter 2018,Studio PuYUKAI,"['Comedy', 'Fantasy', 'Parody']"
36197,Infini-T Force Movie: Gatchaman - Saraba Tomo yo,Movie,Manga,1,None,6.59,41,11135,8350,1203,0,None,Digital Frontier,"['Action', 'Sci-Fi', 'Seinen', 'Super Power']"
36198,"Omiai Aite wa Oshiego, Tsuyoki na, Mondaiji.",TV,Digital manga,12,R+ - Mild Nudity,5.6,9847,0,2110,33748,90,Fall 2017,Seven,"['Hentai', 'Romance', 'Ecchi', 'School']"
36204,Tokimeki Restaurant☆☆☆ MIRACLE6 Movie,Movie,Visual novel,1,None,6.0,12,13044,8278,1241,8,None,Production I.G,"['Music', 'Romance']"
36214,Asagao to Kase-san.,OVA,Manga,1,PG-13 - Teens 13 or older,7.98,6468,582,2900,19130,177,None,Zexcs,"['Romance', 'School', 'Shoujo Ai']"
36220,Itsudatte Bokura no Koi wa 10 cm Datta.,TV,Music,6,PG-13 - Teens 13 or older,7.66,25848,1207,1272,70285,320,Fall 2017,Lay-duce,"['Comedy', 'Drama', 'Romance', 'School']"
36221,Plus Kouji,Special,Original,0,G - All Ages,5.78,9,12351,14255,76,0,None,None,[]
36223,New My Tear CL Series,ONA,Other,1,G - All Ages,5.37,309,9054,7618,1689,0,None,Shaft,['Slice of Life']
36225,Baku Ane 2: Otouto Ippai Shibocchau zo! The Animation,OVA,Visual novel,1,Rx - Hentai,7.31,1472,0,4956,5603,42,None,Seven,['Hentai']
36226,Kai Feng Qitan: Zhege Baogong Bu Taixing,ONA,Manga,10,PG-13 - Teens 13 or older,5.7,44,11255,11732,217,0,None,Studio LAN,"['Action', 'Comedy', 'Historical']"
36228,Anisama,ONA,Other,1,PG - Children,6.03,489,7554,7841,1513,1,None,None,[]
36229,Rainbow Signal: Hi-Fi Set,Music,Music,1,G - All Ages,6.12,65,7279,12902,143,0,None,Kaname Productions,"['Music', 'Romance', 'Fantasy']"
36231,Hinomaru!,TV,Manga,0,None,6.46,13,11017,11288,261,1,Summer 2017,None,[]
36232,Glory Days,Music,Other,1,G - All Ages,6.87,407,4100,8536,1091,2,None,None,[]
36233,Kuusou Suizokukan,ONA,Original,2,G - All Ages,5.33,9,11573,14734,47,0,None,Takara Tomy A.R.T.S,['Kids']
36234,"Panpaka Pants Matsuri Movie: Purin Ara, Domo",Movie,Original,1,G - All Ages,5.0,10,12276,14301,75,0,None,DLE,"['Comedy', 'Kids']"
36239,Sono Me ga Mitsumeru Mono,ONA,Other,1,G - All Ages,5.32,634,9136,6483,2832,5,None,None,[]
36240,Scratch x One Piece Film: Gold,Special,Other,1,G - All Ages,5.96,652,7757,7007,2229,0,None,None,[]
36241,One Piece Film: Gold - Cine Mike Popcorn Kokuchi,Special,Other,1,G - All Ages,6.15,704,7186,6979,2258,0,None,None,[]
36242,TOHO Cinemas x One Piece Film: Gold - Tokubetsu Eizou,ONA,Other,1,G - All Ages,5.99,516,7689,7535,1764,0,None,Toei Animation,"['Fantasy', 'Shounen']"
36245,Evil or Live,TV,Web manga,12,R - 17+ (violence & profanity),6.01,14822,7609,1847,42101,61,Fall 2017,Haoliners Animation League,"['Psychological', 'School']"
36246,Monsuto Anime: Kieyuku Uchuu-hen,ONA,Game,13,PG - Children,6.44,523,5996,6790,2453,3,None,None,[]
36248,Don't Cry,Music,Manga,1,G - All Ages,5.81,16,10564,13513,113,0,None,None,[]
36249,Kyak Kyak Kyak Flamenco,Music,Original,1,G - All Ages,4.21,33,11577,14466,64,0,None,None,[]
36250,Baka to Test to Shoukanjuu Mini Anime,Special,Light novel,1,PG-13 - Teens 13 or older,6.83,1256,4238,4199,8370,15,None,None,[]
36252,Library Cross Infinite,TV,Game,0,None,0.0,0,0,9416,688,0,None,None,[]
36254,Jukujo Shigan,OVA,Original,0,Rx - Hentai,5.75,268,0,8626,1046,5,None,None,[]
36256,Katainaka ni Totsuidekita ○-ssia Musume to H Shimakuru Ohanashi,OVA,Digital manga,0,Rx - Hentai,7.21,1288,0,5668,3964,38,None,None,[]
36258,Ohedo Julia-Night,Music,Unknown,1,G - All Ages,0.0,0,0,0,0,1,None,None,[]
36259,Pingu in the City,TV,Other,26,G - All Ages,8.6,8137,73,2486,25645,685,Fall 2017,DandeLion Animation Studio,"['Comedy', 'Kids', 'Slice of Life']"
36261,Daiyoshi P Produce Ashita no Jobuubu,ONA,Original,10,G - All Ages,4.91,23,10517,13751,101,0,None,DLE,"['Slice of Life', 'Comedy', 'Parody']"
36264,Drive Car,Music,Music,1,G - All Ages,4.32,37,10598,14240,76,0,None,None,[]
36265,Sylvanian Families: Mini Story,TV,Game,12,G - All Ages,4.88,17,12887,13184,130,1,Fall 2017,None,[]
36266,Mahou Shoujo Site,TV,Manga,12,R - 17+ (violence & profanity),6.55,26936,5548,1090,82993,294,Spring 2018,production doA,"['Drama', 'Horror', 'Psychological', 'Supernatural']"
36267,Uchuu Senkan Tiramisù,TV,Web manga,13,PG-13 - Teens 13 or older,6.37,4968,6319,3160,16132,15,Spring 2018,Gonzo,"['Space', 'Mecha', 'Comedy', 'Sci-Fi', 'Slice of Life']"
36269,Detective Conan: Anti-Crime Guide,OVA,Other,1,G - All Ages,6.88,122,4057,8567,1081,2,None,None,[]
36270,Minna no Jouhou Moral,OVA,Original,3,PG-13 - Teens 13 or older,5.33,3,11834,14930,35,0,None,None,[]
36271,Yuukai Boushi Animation Eiga: Akazukin-chan Chanto Check,OVA,Original,1,G - All Ages,6.0,5,13407,14833,43,0,None,None,[]
36272,Manichi ga Tsurai Kimochi Wakarimasu ka: Yurusenai! Net Ijime,OVA,Original,1,G - All Ages,7.0,3,11732,14826,43,0,None,None,[]
36273,Mimi-chan no Te to Te to Te,OVA,Original,1,G - All Ages,4.0,3,11811,14906,36,0,None,None,[]
36274,Nyani ga Nyandaa Nyandaa Kamen no Yuukai Boushi: Miiko-chan Chanto Check!!,OVA,Original,1,G - All Ages,7.5,4,12106,14735,48,0,None,None,[]
36275,Natsume Yuujinchou Roku Specials,Special,Manga,2,PG-13 - Teens 13 or older,8.47,6595,122,3114,16564,27,None,Shuka,"['Slice of Life', 'Supernatural', 'Drama', 'Fantasy', 'Shoujo']"
36278,Gokiburi Hime,ONA,Original,1,G - All Ages,5.56,58,8674,12796,149,0,None,None,[]
36279,The Curlydog Story,Special,Original,1,G - All Ages,4.77,35,12997,13918,94,0,None,None,[]
36280,Usatalk,ONA,Original,1,G - All Ages,4.39,72,9943,12588,159,0,None,None,[]
36281,Lilt,ONA,Original,1,G - All Ages,3.81,32,11624,13990,89,0,None,None,[]
36286,Re:Zero kara Hajimeru Isekai Seikatsu: Memory Snow,OVA,Light novel,1,PG-13 - Teens 13 or older,7.88,638,742,1180,76783,237,None,White Fox,"['Drama', 'Fantasy', 'Psychological', 'Thriller']"
36287,Doraemon Eigo Kyoushitsu,Special,Unknown,3,PG - Children,6.15,20,10577,13458,119,0,None,None,[]
36288,Glamorous Heroes,TV,Game,10,PG-13 - Teens 13 or older,4.77,228,9766,6197,3160,1,Fall 2017,drop,"['Action', 'Game']"
36289,Daybreak Interlude,Music,Game,1,G - All Ages,7.12,522,3160,8719,1001,1,None,None,[]
36290,Xiang Ling Ji,ONA,Web manga,15,PG-13 - Teens 13 or older,6.57,60,5482,11043,303,8,None,Pb Animation Co. Ltd.,"['Action', 'Demons', 'Fantasy']"
36291,Ling Yu,ONA,Novel,10,PG-13 - Teens 13 or older,6.77,391,4547,8006,1403,2,None,Haoliners Animation League,['Fantasy']
36292,Apron Hero,Music,Original,1,G - All Ages,3.96,23,10193,14502,61,0,None,None,[]
36293,Uchuu no Uta,Music,Original,1,G - All Ages,4.03,30,13141,14371,70,0,None,None,[]
36294,Kana Kana ka na,Music,Original,1,G - All Ages,4.62,13,11314,14838,42,0,None,None,[]
36296,Hinamatsuri,TV,Manga,12,PG-13 - Teens 13 or older,8.35,79994,196,518,172466,1560,Spring 2018,feel.,"['Comedy', 'Supernatural', 'Sci-Fi', 'Slice of Life', 'Seinen']"
36297,Hachigatsu no Cinderella Nine (PV),ONA,Game,1,G - All Ages,5.48,110,8838,10561,383,0,None,A-1 Pictures,"['Music', 'Sports']"
36298,Robot Girls Z: Fukkatsu no Chika Teikoku!? Robot Girls Z vs. Nazo no Sandai Shuyaku Robo!,Special,Original,1,PG-13 - Teens 13 or older,5.21,28,12464,10364,425,0,None,Directions,"['Comedy', 'Parody', 'Mecha']"
36299,Oniichan ni Natchatta,Music,Original,1,G - All Ages,3.23,13,12186,14828,43,0,None,None,[]
36300,Oniichan Zurui,Music,Original,1,G - All Ages,3.6,15,12187,14759,46,0,None,None,[]
36301,Oyama no Taishou,Music,Original,1,G - All Ages,3.57,14,12256,14760,46,0,None,None,[]
36302,Candy no Yume,Music,Original,1,G - All Ages,4.12,33,10350,14239,76,0,None,None,[]
36305,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai - Kinyoubi no Ohayou,Special,Music,1,PG - Children,7.11,1683,3230,4759,6170,13,None,None,[]
36309,Butlers: Chitose Momotose Monogatari,TV,Original,12,PG-13 - Teens 13 or older,5.74,2731,8293,3137,16316,41,Spring 2018,Silver Link.,"['Comedy', 'School', 'Supernatural']"
36310,Gomen ne Chitchi,OVA,Original,1,G - All Ages,2.8,5,10816,14899,36,0,None,None,[]
36312,Nyanpara no Nakama-tachi,OVA,Original,1,G - All Ages,4.0,3,12107,14882,38,0,None,None,[]
36313,Shouka Robo Zeres: Fire Dragon wo Taose!,OVA,Original,1,G - All Ages,5.5,4,12699,14809,46,0,None,None,[]
36314,Honou no Senshi: Firegirl,OVA,Original,1,G - All Ages,5.0,4,11045,14889,38,0,None,None,[]
36316,Shichisei no Subaru,TV,Light novel,12,PG-13 - Teens 13 or older,6.26,17202,6766,1488,57909,111,Summer 2018,Lerche,"['Action', 'Fantasy', 'Game', 'Sci-Fi']"
36317,Gaikotsu Shotenin Honda-san,TV,Web manga,12,PG-13 - Teens 13 or older,7.18,6022,2918,2007,36961,85,Fall 2018,DLE,"['Slice of Life', 'Comedy']"
36318,Quanzhi Fashi 2nd Season,ONA,Novel,12,PG-13 - Teens 13 or older,6.66,9442,5059,2802,20592,41,None,None,[]
36322,Shippai Ippai mo Ikkai,OVA,Original,1,G - All Ages,5.4,5,12670,14808,44,0,None,None,[]
36323,Kimari no Nai Kuni,OVA,Original,1,G - All Ages,4.0,3,11423,14902,36,0,None,None,[]
36324,Nijiiro no Fushigina Ishi,OVA,Original,1,G - All Ages,5.5,2,12032,14932,34,0,None,None,[]
36327,Fate/Apocrypha: Seihai Daisen Kaimaku-hen,Special,Light novel,1,R - 17+ (violence & profanity),6.39,1521,6200,4371,7626,6,None,A-1 Pictures,"['Action', 'Historical', 'Supernatural', 'Drama', 'Magic', 'Fantasy']"
36339,Nissin no Donbei x Kemono Friends,ONA,Original,1,G - All Ages,6.27,600,6731,7341,1913,2,None,None,[]
36342,Full Metal Panic! Movie 1,Movie,Light novel,1,R - 17+ (violence & profanity),0.0,0,0,0,0,3,None,Gonzo,"['Action', 'Comedy', 'Mecha', 'Military', 'Sci-Fi']"
36343,Full Metal Panic! Movie 2,Movie,Light novel,1,R - 17+ (violence & profanity),0.0,0,0,0,0,2,None,None,[]
