animeID,name,type,source,episodes,rating,score,scoredBy,rank,popularity,members,favorites,premiered,studio,genre
3037,GS Mikami: Gokuraku Daisakusen!!,Movie,Manga,1,PG-13 - Teens 13 or older,6.7,676,4862,7605,1698,1,None,Toei Animation,"['Comedy', 'Fantasy']"
3038,Senya Ichiya Monogatari,Movie,Original,1,Rx - Hentai,6.1,703,0,6900,2338,3,None,None,[]
3039,Campus,OVA,Visual novel,2,Rx - Hentai,6.0,843,0,6967,2254,7,None,None,[]
3040,Bakuhatsu Sunzen!! Tenshi no Countdown,OVA,Unknown,1,Rx - Hentai,5.59,1289,0,6435,2870,6,None,None,[]
3043,Andersen Douwa: Ningyohime,Movie,Unknown,1,G - All Ages,7.17,1589,2955,6059,3352,22,None,Toei Animation,"['Fantasy', 'Romance', 'Shoujo']"
3044,Tetsuwan Atom (1980),TV,Manga,52,G - All Ages,7.22,3082,2772,4345,7750,70,Fall 1980,Tezuka Productions,"['Action', 'Sci-Fi', 'Adventure', 'Mecha', 'Shounen']"
3046,Shiroki Tenshi-tachi no Rondo,OVA,Unknown,2,Rx - Hentai,5.95,585,0,7518,1770,7,None,None,[]
3048,In no Houteishiki,OVA,Manga,2,Rx - Hentai,6.36,1321,0,5981,3478,26,None,Piko Studio,"['Hentai', 'School']"
3050,Panchira Teacher,OVA,Original,2,Rx - Hentai,6.49,2824,0,4717,6310,32,None,AT-2,"['Hentai', 'School']"
3051,Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!,Movie,Original,1,G - All Ages,7.39,1311,2116,6218,3130,4,None,Toei Animation,"['Fantasy', 'Music', 'Romance', 'Shoujo']"
3053,Ganbare! Kickers,TV,Manga,23,G - All Ages,6.89,4000,4021,4731,6233,28,Fall 1986,Studio Pierrot,"['Comedy', 'Drama', 'Shounen', 'Sports']"
3054,La Seine no Hoshi,TV,Unknown,39,G - All Ages,6.63,508,5184,7981,1414,4,Spring 1975,Sunrise,"['Adventure', 'Historical', 'Drama', 'Shoujo']"
3056,Natural,OVA,Visual novel,2,Rx - Hentai,6.08,504,0,8009,1397,1,None,None,[]
3057,Loveless Specials,Special,Manga,6,PG-13 - Teens 13 or older,6.71,5953,4827,3417,13856,37,None,J.C.Staff,"['Comedy', 'Supernatural', 'Romance', 'Fantasy', 'Josei', 'Shounen Ai']"
3058,Darling,OVA,Visual novel,3,Rx - Hentai,6.55,1991,0,5281,4752,9,None,None,[]
3059,Ninja Senshi Tobikage,TV,Original,43,PG-13 - Teens 13 or older,7.13,888,3138,6603,2658,14,Fall 1985,Studio Pierrot,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen', 'Space']"
3060,Dallos,OVA,Original,4,PG-13 - Teens 13 or older,6.02,1387,7579,5585,4111,3,None,Studio Pierrot,"['Action', 'Sci-Fi', 'Mecha']"
3061,Kishin Heidan,OVA,Unknown,7,PG-13 - Teens 13 or older,6.38,436,6249,7947,1438,3,None,None,[]
3062,Futago no Haha Seihonnou,OVA,Visual novel,2,Rx - Hentai,6.33,1156,0,6249,3093,11,None,None,[]
3063,Gakuen Sodom,OVA,Unknown,2,Rx - Hentai,5.57,433,0,8241,1260,2,None,None,[]
3064,Kizuoibito,OVA,Manga,5,R+ - Mild Nudity,4.73,275,9792,8992,864,1,None,Magic Bus,"['Action', 'Adventure', 'Seinen', 'Thriller']"
3065,Ozanari Dungeon: Kaze no Tou,OVA,Manga,3,PG-13 - Teens 13 or older,6.36,338,6357,8816,946,3,None,Telecom Animation Film,"['Action', 'Adventure', 'Fantasy', 'Comedy']"
3066,Joou-sama wa M Dorei,OVA,Unknown,1,Rx - Hentai,5.41,449,0,8020,1395,3,None,None,[]
3067,Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,Movie,Original,1,PG-13 - Teens 13 or older,7.22,820,2768,6709,2547,9,None,None,[]
3069,Yamato yo Towa ni,Movie,Original,1,PG-13 - Teens 13 or older,6.73,615,4759,7357,1899,5,None,Toei Animation,"['Action', 'Military', 'Sci-Fi', 'Adventure', 'Space', 'Drama']"
3070,Wakusei Daikaiju Negadon,Movie,Original,1,PG-13 - Teens 13 or older,5.59,518,8627,8741,988,1,None,None,[]
3071,Uchuu Senkan Yamato: Aratanaru Tabidachi,Special,Unknown,1,PG-13 - Teens 13 or older,6.89,711,4051,7040,2193,3,None,None,[]
3072,Uchuu Senkan Yamato: Kanketsu-hen,Movie,Original,1,PG-13 - Teens 13 or older,7.06,662,3420,6844,2383,2,None,Toei Animation,"['Action', 'Military', 'Sci-Fi', 'Adventure', 'Space', 'Drama']"
3073,Robby to Kerobby,TV,Original,52,G - All Ages,6.28,18,12454,12582,158,0,Spring 2007,A-1 Pictures,"['Kids', 'Comedy']"
3074,Minerva no Kenshi,OVA,Unknown,5,Rx - Hentai,6.23,564,0,7672,1638,7,None,J.C.Staff,"['Fantasy', 'Hentai']"
3075,Tondera House no Daibouken,TV,Original,52,G - All Ages,6.41,318,6146,9039,841,6,Spring 1982,Tatsunoko Production,"['Adventure', 'Historical', 'Sci-Fi']"
3076,Bishoujo Senshi Sailor Moon SuperS Special,Special,Manga,3,PG-13 - Teens 13 or older,7.46,6770,1779,3277,15100,28,None,Toei Animation,"['Magic', 'Romance', 'Shoujo']"
3077,Warau Salesman,TV,Manga,103,PG-13 - Teens 13 or older,6.66,315,5071,6846,2382,5,Fall 1989,Shin-Ei Animation,"['Psychological', 'Supernatural', 'Drama', 'Seinen']"
3078,Magical Twilight,OVA,Unknown,3,Rx - Hentai,6.05,519,0,8177,1294,2,None,AIC,"['Hentai', 'Comedy', 'Magic', 'Romance']"
3079,Aoki Ryuusei SPT Layzner,TV,Original,38,PG-13 - Teens 13 or older,7.19,737,2866,5893,3607,20,Fall 1985,Sunrise,"['Space', 'Mecha', 'Military', 'Sci-Fi']"
3080,Anime Tenchou,OVA,Other,1,G - All Ages,6.07,4010,7429,4368,7651,4,None,Gainax,"['Action', 'Parody']"
3081,Attacker You!,TV,Manga,58,R+ - Mild Nudity,6.64,1737,5120,5708,3904,14,Spring 1984,Shaft,"['Action', 'Romance', 'Shoujo', 'Sports']"
3082,Stairs: Houkago no Album,OVA,Manga,1,Rx - Hentai,5.46,410,0,8408,1166,0,None,None,[]
3086,Strait Jacket,OVA,Light novel,3,R - 17+ (violence & profanity),6.9,11023,3997,2746,21465,39,None,feel.,"['Action', 'Fantasy', 'Sci-Fi']"
3087,Cencoroll,Movie,Original,1,PG-13 - Teens 13 or older,7.29,33832,2476,1323,67828,239,None,Think Corporation,"['Action', 'Sci-Fi']"
3088,Tokyo Marble Chocolate,OVA,Original,2,PG-13 - Teens 13 or older,7.3,8926,2471,2899,19088,37,None,Production I.G,"['Romance', 'Slice of Life']"
3089,The Sky Crawlers,Movie,Novel,1,PG-13 - Teens 13 or older,7.35,19283,2269,1894,40292,233,None,Production I.G,"['Drama', 'Military']"
3090,Aa! Megami-sama!: Tatakau Tsubasa,Special,Manga,2,PG-13 - Teens 13 or older,7.67,10676,1172,2752,21385,27,None,None,[]
3091,xxxHOLiC Kei,TV,Manga,13,PG-13 - Teens 13 or older,8.3,46628,250,990,93782,493,Spring 2008,Production I.G,"['Mystery', 'Comedy', 'Psychological', 'Supernatural', 'Drama']"
3092,Junjou Romantica,TV,Manga,12,PG-13 - Teens 13 or older,7.96,89748,611,598,153191,4817,Spring 2008,Studio Deen,"['Comedy', 'Drama', 'Romance', 'Shounen Ai']"
3093,Kekkai,OVA,Visual novel,1,Rx - Hentai,5.45,384,0,8187,1289,1,None,None,[]
3094,Rankou Choukyou: Maid ni Natta Shoujo,OVA,Unknown,1,Rx - Hentai,5.43,352,0,8748,983,3,None,None,[]
3095,Sono Kinisasete yo: My My Mai,OVA,Unknown,2,R+ - Mild Nudity,5.95,505,7777,7776,1557,2,None,J.C.Staff,"['Ecchi', 'Comedy', 'Supernatural']"
3098,Shutsugeki! Machine Robo Rescue,TV,Unknown,53,PG - Children,6.9,315,3996,8855,929,4,Winter 2003,Sunrise,"['Action', 'Mecha', 'Sci-Fi']"
3099,Juusenshi Gulkeeva,TV,Unknown,26,PG-13 - Teens 13 or older,6.38,227,6245,8374,1188,1,Spring 1995,Sunrise,"['Action', 'Fantasy', 'Mecha', 'Super Power']"
3100,Kamen Rider SD Kaiki?! Kumo Otoko,OVA,Unknown,1,G - All Ages,6.48,379,5836,9146,798,3,None,None,[]
3102,Kateikyoushi no Oneesan The Animation: H no Hensachi Agechaimasu,OVA,Visual novel,2,Rx - Hentai,7.26,3996,0,4015,9398,86,None,Flavors Soft,['Hentai']
3104,Geisters: Fractions of the Earth,TV,Unknown,26,PG-13 - Teens 13 or older,5.82,120,8106,8869,917,1,Fall 2001,None,[]
3105,Chikansha Thomas,OVA,Visual novel,1,Rx - Hentai,6.1,1085,0,6690,2575,6,None,None,[]
3107,Dark Shell: Ori no Naka no Namameki,OVA,Original,2,Rx - Hentai,6.22,1495,0,6005,3454,7,None,None,[]
3108,Miboujin: Numeriau Nikuyoku to Midara ni Nureru Mitsusubo,OVA,Visual novel,2,Rx - Hentai,6.0,656,0,7486,1793,5,None,Studio Jam,['Hentai']
3109,Mei King,OVA,Visual novel,4,Rx - Hentai,6.1,495,0,7923,1449,3,None,None,[]
3110,Kaze no Naka no Shoujo: Kinpatsu no Jeanie,TV,Unknown,52,G - All Ages,7.12,635,3173,7190,2041,10,Fall 1992,Nippon Animation,"['Drama', 'Historical']"
3111,Nasu: Suitcase no Wataridori,OVA,Manga,1,PG-13 - Teens 13 or older,7.19,1119,2887,6796,2449,2,None,Madhouse,"['Drama', 'Seinen', 'Sports']"
3112,Papillon Rose,TV,Unknown,6,R+ - Mild Nudity,4.86,582,9692,6801,2440,2,Winter 2006,None,[]
3113,Pinky Street,OVA,Other,2,G - All Ages,4.67,309,9831,9241,757,0,None,Gonzo,"['Comedy', 'Slice of Life']"
3114,Chiisana Kyojin Microman,TV,Other,52,G - All Ages,6.46,99,5903,9548,638,2,Winter 1999,Studio Pierrot,"['Action', 'Adventure', 'Comedy', 'Kids', 'Mecha', 'Sci-Fi', 'Shounen', 'Super Power']"
3115,Toki no Tabibito: Time Stranger,Movie,Unknown,1,PG-13 - Teens 13 or older,6.16,608,7157,7020,2214,2,None,Madhouse,"['Action', 'Adventure', 'Romance', 'Sci-Fi']"
3116,Dash! Yonkurou,TV,Manga,25,G - All Ages,6.99,570,3659,8336,1215,4,Fall 1989,None,[]
3120,Bobby ni Kubittake,Movie,Novel,1,PG-13 - Teens 13 or older,6.13,832,7229,7054,2174,2,None,Madhouse,"['Drama', 'Romance', 'Slice of Life']"
3121,Kodomo no Jikan OVA,OVA,Manga,3,R+ - Mild Nudity,7.18,13727,2930,2557,24270,26,None,Diomedea,"['Comedy', 'Ecchi', 'School']"
3125,Tokimeki Tonight,TV,Manga,34,PG - Children,7.39,1049,2114,5363,4534,27,Fall 1982,Group TAC,"['Comedy', 'Fantasy', 'Romance', 'Shoujo', 'Vampire']"
3127,California Crisis: Tsuigeki no Juuka,OVA,Original,1,PG-13 - Teens 13 or older,5.67,1242,8469,6659,2614,6,None,Studio Unicorn,"['Action', 'Adventure', 'Comedy']"
3129,Kaibutsu-kun,TV,Manga,49,PG - Children,6.73,198,4734,9460,669,0,Spring 1968,Studio Zero,"['Comedy', 'Horror']"
3130,Kaibutsu-kun (1980),TV,Unknown,94,G - All Ages,6.76,171,4591,10180,459,1,Fall 1980,Shin-Ei Animation,"['Comedy', 'Horror', 'Kids']"
3131,Ashita Tenki ni Naare,TV,Manga,47,G - All Ages,6.28,139,6663,10264,441,1,Fall 1984,Tsuchida Productions,"['Sports', 'Shounen']"
3132,Boukensha: The Man Was from Spain,TV,Unknown,26,G - All Ages,6.31,247,6543,9415,687,1,Fall 1992,Nippon Animation,"['Adventure', 'Historical']"
3135,Dragon's Heaven,OVA,Unknown,1,PG-13 - Teens 13 or older,6.08,1357,7392,6117,3267,8,None,AIC,"['Action', 'Adventure', 'Fantasy', 'Mecha', 'Sci-Fi']"
3136,Ochamegami Monogatari: Korokoro Pollon,TV,Manga,46,G - All Ages,7.1,783,3258,7801,1539,5,Spring 1982,None,[]
3137,Tsurikichi Sanpei,TV,Manga,109,G - All Ages,7.14,1042,3111,6785,2456,7,Spring 1980,Nippon Animation,"['Adventure', 'Sports']"
3138,Solty Rei Special,Special,Original,1,PG-13 - Teens 13 or older,7.15,1453,3074,6232,3115,2,None,Gonzo,"['Comedy', 'Drama']"
3140,Ryoujoku no Machi: Kyouen no Ceremony,OVA,Unknown,1,Rx - Hentai,5.59,767,0,7379,1883,7,None,None,[]
3146,GR: Giant Robo,TV,Unknown,13,PG-13 - Teens 13 or older,6.73,272,4731,7167,2061,2,Winter 2007,A.C.G.T.,"['Adventure', 'Mecha', 'Military', 'Sci-Fi', 'Shounen']"
3147,Me gumi no Daigo: Kajiba no Baka Yarou,Movie,Manga,1,PG-13 - Teens 13 or older,6.44,281,5992,9413,688,1,None,Sunrise,['Drama']
3151,Genei Toushi Bastof Lemon,TV,Unknown,26,PG-13 - Teens 13 or older,6.19,197,7021,9034,842,1,Spring 2001,Dongwoo A&E,"['Adventure', 'Mecha', 'Sci-Fi']"
3152,Down Load: Namu Amida Butsu wa Ai no Uta,OVA,Original,1,PG-13 - Teens 13 or older,5.8,373,8153,8163,1307,2,None,Madhouse,"['Action', 'Adventure', 'Psychological', 'Sci-Fi']"
3153,Kagaku Ninja-tai Gatchaman (Movie),Movie,Unknown,1,PG-13 - Teens 13 or older,6.31,297,6550,8720,998,0,None,Tatsunoko Production,"['Action', 'Adventure', 'Sci-Fi', 'Shounen']"
3154,Gatchaman,OVA,Unknown,3,PG-13 - Teens 13 or older,6.52,673,5672,7013,2215,6,None,Tatsunoko Production,"['Action', 'Adventure', 'Martial Arts', 'Sci-Fi', 'Shounen', 'Super Power']"
3155,Kingyo Chuuihou! (Movie),Movie,Unknown,1,G - All Ages,6.23,140,6870,10422,410,0,None,Toei Animation,"['Action', 'Comedy', 'Kids', 'Shoujo']"
3157,Guardian Hearts-Power UP!,OVA,Unknown,4,R - 17+ (violence & profanity),6.0,1113,7649,6465,2845,1,None,None,[]
3159,The Kabocha Wine,TV,Manga,95,PG-13 - Teens 13 or older,6.86,182,4157,7868,1495,4,Summer 1982,Toei Animation,"['Slice of Life', 'Comedy', 'Romance', 'School']"
3160,Houkago Mania Club: Koi no Hoshii no,OVA,Visual novel,2,Rx - Hentai,5.35,743,0,6898,2339,3,None,None,[]
3162,Makiba no Shoujo Katri,TV,Novel,49,G - All Ages,6.95,453,3816,7622,1685,5,Winter 1984,Nippon Animation,"['Adventure', 'Drama', 'Historical', 'Slice of Life']"
3164,Ichigo Ichie: Koibana Tomobana,TV,Unknown,13,G - All Ages,6.44,52,5988,10859,327,1,Fall 2007,None,[]
3165,Hidamari Sketch Specials,Special,4-koma manga,2,PG-13 - Teens 13 or older,7.57,8732,1443,3226,15521,8,None,Shaft,"['Slice of Life', 'Comedy', 'School', 'Seinen']"
3166,Ayakashi,TV,Visual novel,12,R - 17+ (violence & profanity),6.44,10386,5975,2591,23805,27,Winter 2008,Tokyo Kids,"['Action', 'Sci-Fi', 'Horror', 'Fantasy']"
3167,Eve no Jikan,ONA,Original,6,PG-13 - Teens 13 or older,8.17,58621,347,746,126401,1131,None,Studio Rikka,"['Sci-Fi', 'Slice of Life']"
3171,Ryoujoku Hitozuma Onsen,OVA,Visual novel,2,Rx - Hentai,6.62,1042,0,6476,2831,10,None,Kazuki Production,['Hentai']
3174,Sola Specials,Special,Manga,2,PG-13 - Teens 13 or older,7.01,7566,3617,3467,13353,4,None,Nomad,"['Comedy', 'Romance', 'Slice of Life', 'Supernatural']"
3175,Kaitei Choutokkyuu: Marine Express,Special,Unknown,1,PG-13 - Teens 13 or older,6.17,289,7108,9128,804,2,None,None,[]
3176,Nessa no Haou Gandalla,TV,Original,26,PG-13 - Teens 13 or older,6.05,102,7512,8721,998,1,Spring 1998,Production Reed,"['Adventure', 'Drama', 'Fantasy', 'Horror', 'Magic', 'Music', 'Sci-Fi', 'Supernatural']"
3178,Hengen Taima Yakou Karura Mau! Nara Onryou Emaki,Movie,Manga,1,R - 17+ (violence & profanity),5.93,235,7821,9220,764,2,None,None,[]
3180,Manga Aesop Monogatari (TV),TV,Unknown,52,G - All Ages,6.48,56,5844,11271,263,1,Fall 1983,Nippon Animation,"['Comedy', 'Fantasy', 'Kids']"
3182,Massugu ni Ikou. 2nd Season,TV,Manga,5,PG - Children,6.77,426,4551,8162,1309,3,Spring 2004,Yumeta Company,"['Comedy', 'Josei', 'Romance', 'Slice of Life']"
3183,MAPS: Densetsu no Samayoeru Seijin-tachi,Movie,Unknown,1,PG-13 - Teens 13 or older,6.06,134,7476,9800,556,0,None,None,[]
3185,Fortune Quest L,TV,Novel,26,PG-13 - Teens 13 or older,6.57,272,5454,8462,1130,0,Fall 1997,None,[]
3186,Sekai Meisaku Douwa: Hakuchou no Mizuumi,Movie,Unknown,1,G - All Ages,7.21,1055,2818,6978,2246,15,None,Toei Animation,"['Drama', 'Fantasy', 'Romance']"
3190,Guitar wo Motta Shounen: Kikaider vs. Inazuman,Special,Unknown,1,PG-13 - Teens 13 or older,6.55,329,5540,8990,866,1,None,None,[]
3192,Tobira wo Akete,Movie,Unknown,1,PG-13 - Teens 13 or older,5.83,418,8094,8226,1269,0,None,None,[]
3193,Asobot Senki Gokuu,TV,Manga,52,PG-13 - Teens 13 or older,6.81,733,4335,7035,2196,8,Fall 2002,Studio Egg,"['Action', 'Sci-Fi', 'Adventure', 'Comedy', 'Shounen']"
3194,Ningyohime Marina no Bouken,TV,Unknown,26,G - All Ages,6.44,386,5998,8468,1126,4,Winter 1991,Telescreen BV,"['Drama', 'Fantasy', 'Kids', 'Romance']"
3196,Wakakusa no Charlotte,TV,Unknown,30,G - All Ages,6.91,390,3963,7898,1465,6,Fall 1977,Nippon Animation,"['Drama', 'Historical', 'Kids', 'Shoujo', 'Slice of Life']"
3199,Nanatsu no Umi no Tico,TV,Original,39,G - All Ages,7.58,1296,1429,6168,3142,10,Winter 1994,Nippon Animation,"['Slice of Life', 'Adventure']"
3201,Pure-tou no Nakama-tachi,TV,Unknown,26,G - All Ages,6.48,141,5852,9966,511,1,Summer 1983,None,[]
3202,Daisuki! Hello Kitty,TV,Original,26,G - All Ages,6.4,674,6160,7566,1724,10,Fall 1993,None,[]
3203,Chibi Maruko-chan Movie,Movie,Unknown,1,G - All Ages,7.31,596,2385,8236,1263,3,None,None,[]
3205,Cream Lemon: Lemon Angel,TV,Other,37,R+ - Mild Nudity,5.7,332,8388,7479,1799,3,Fall 1987,None,[]
3210,Ikoku Irokoi Romantan,OVA,Manga,2,R+ - Mild Nudity,7.18,18118,0,2229,30897,118,None,PrimeTime,"['Comedy', 'Romance', 'Yaoi']"
3211,Otenki Oneesan,OVA,Unknown,2,Rx - Hentai,5.56,562,0,7806,1539,3,None,None,[]
3213,Ganbare Genki,TV,Manga,35,PG-13 - Teens 13 or older,7.53,322,1568,8190,1285,8,Summer 1980,Toei Animation,"['Action', 'Comedy', 'Shounen', 'Sports']"
3214,Kosuke-sama Rikimaru-sama: Konpeitou no Ryuu,OVA,Original,1,G - All Ages,6.18,261,7065,9528,643,1,None,J.C.Staff,"['Action', 'Adventure', 'Super Power']"
3215,Fuyu no Hi,Movie,Unknown,1,R+ - Mild Nudity,6.16,1067,7135,6364,2951,5,None,None,[]
3218,Gensoumaden Saiyuuki OVA,OVA,Manga,2,PG-13 - Teens 13 or older,7.23,1440,2705,5658,3990,15,None,None,[]
3219,Gakuen Utopia Manabi Straight! Special,Special,Original,1,G - All Ages,7.18,2783,2920,5006,5442,1,None,ufotable,"['Comedy', 'School', 'Sci-Fi', 'Slice of Life']"
3220,Kanashimi no Belladonna,Movie,Book,1,Rx - Hentai,7.18,4414,0,3501,13004,188,None,Mushi Production,"['Hentai', 'Historical', 'Dementia', 'Drama']"
3221,Shakugan no Shana Movie Special,Special,Unknown,1,PG-13 - Teens 13 or older,7.21,9903,2819,2755,21370,17,None,J.C.Staff,"['Adventure', 'Comedy', 'Fantasy', 'Parody']"
3222,Kiddy Grade: Maelstrom,Movie,Original,1,None,7.23,1006,2714,5876,3633,4,None,Gonzo,"['Action', 'Mecha', 'Sci-Fi', 'Super Power']"
3223,Kiddy Grade: Truth Dawn,Movie,Original,1,PG-13 - Teens 13 or older,7.24,970,2673,5878,3629,4,None,Gonzo,"['Action', 'Mecha', 'Sci-Fi', 'Super Power']"
3225,Minami-ke Okawari,TV,Manga,13,PG-13 - Teens 13 or older,7.4,32957,2047,1475,58551,59,Winter 2008,Asread,"['Comedy', 'School', 'Slice of Life']"
3226,Major S4,TV,Manga,26,PG-13 - Teens 13 or older,8.31,25248,234,1921,39243,162,Winter 2008,SynergySP,"['Sports', 'Comedy', 'Drama', 'Shounen']"
3227,Harukanaru Toki no Naka de 3: Kurenai no Tsuki,Special,Visual novel,1,PG-13 - Teens 13 or older,6.94,852,3836,6528,2759,7,None,None,[]
3228,Zoku Sayonara Zetsubou Sensei,TV,Manga,13,R - 17+ (violence & profanity),7.98,43555,588,1019,90820,388,Winter 2008,Shaft,"['Comedy', 'Parody', 'School', 'Shounen']"
3229,Kimi ga Aruji de Shitsuji ga Ore de,TV,Visual novel,13,R+ - Mild Nudity,7.28,41151,2526,1073,84081,212,Winter 2008,A.C.G.T.,"['Comedy', 'Ecchi', 'Harem', 'Parody', 'Romance']"
3230,Druaga no Tou: The Aegis of Uruk,TV,Game,12,PG-13 - Teens 13 or older,7.28,39639,2516,1042,88447,206,Spring 2008,Gonzo,"['Adventure', 'Comedy', 'Fantasy']"
