animeID,name,type,source,episodes,rating,score,scoredBy,rank,popularity,members,favorites,premiered,studio,genre
7060,Ring of Gundam,Special,Original,1,G - All Ages,5.32,1286,9135,6169,3191,5,None,Sunrise,"['Sci-Fi', 'Space', 'Mecha']"
7062,Hidamari Sketch x ☆☆☆,TV,4-koma manga,12,PG-13 - Teens 13 or older,7.96,9282,609,2888,19234,135,Winter 2010,Shaft,"['Slice of Life', 'Comedy', 'School', 'Seinen']"
7066,Mahoromatic: I'm Home!,Special,Manga,2,R+ - Mild Nudity,7.15,3105,3054,4527,6949,2,None,Gainax,"['Ecchi', 'Comedy', 'Romance', 'Sci-Fi']"
7071,Shoujouji no Tanuki-bayashi,Movie,Original,1,G - All Ages,4.72,346,9804,9658,599,0,None,None,[]
7079,Ookamikakushi,TV,Visual novel,12,PG-13 - Teens 13 or older,6.41,25337,6137,1464,59243,88,Winter 2010,AIC,"['Action', 'Mystery', 'Horror', 'Supernatural']"
7081,Danball Senki,TV,Game,44,G - All Ages,7.21,1871,2787,5148,5039,34,Spring 2011,OLM,"['Action', 'Kids', 'Mecha']"
7082,Shugo Chara! Party!,TV,Manga,25,PG - Children,6.71,23756,4840,1629,50224,258,Fall 2009,Satelight,"['Comedy', 'Magic', 'School', 'Shoujo']"
7083,Hakushaku to Yousei Specials,Special,Light novel,6,PG-13 - Teens 13 or older,6.53,1942,5639,4708,6337,4,None,Artland,"['Adventure', 'Fantasy', 'Magic', 'Historical']"
7088,Ichiban Ushiro no Daimaou,TV,Light novel,12,R+ - Mild Nudity,7.11,173330,3208,259,291564,1033,Spring 2010,Artland,"['Action', 'Harem', 'Comedy', 'Magic', 'Ecchi', 'Fantasy', 'School']"
7090,Madou King Granzort: Saigo no Magical Taisen,OVA,Original,2,G - All Ages,6.57,83,5464,11030,302,1,None,None,[]
7092,Shoujo Fight: Norainu-tachi no Odekake,OVA,Unknown,1,PG-13 - Teens 13 or older,5.74,46,12698,10034,495,0,None,Production I.G,"['Sports', 'Comedy', 'School', 'Seinen']"
7103,Miracle☆Train: Oedo-sen e Youkoso,TV,Original,13,PG-13 - Teens 13 or older,6.62,5406,5231,3185,15851,37,Fall 2009,Yumeta Company,"['Fantasy', 'Shoujo']"
7106,Ougon Senshi Gold Lightan,TV,Original,52,PG-13 - Teens 13 or older,6.46,78,5923,10126,472,0,Spring 1981,Tatsunoko Production,"['Action', 'Sci-Fi', 'Adventure', 'Mecha']"
7108,Shikabane Hime: Puchitto,Special,Manga,1,PG-13 - Teens 13 or older,6.28,1448,6694,5717,3891,2,None,Gainax,['Comedy']
7109,Gyouten Ningen Batsealer,TV,Unknown,52,PG - Children,6.76,78,4585,10982,307,2,Spring 2001,None,[]
7110,Shounen Maid Kuuro-kun: Tenshi no Uta,OVA,Manga,1,Rx - Hentai,5.75,6612,0,3442,13600,87,None,Natural High,"['Hentai', 'Yaoi']"
7112,Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars,Movie,Novel,1,G - All Ages,6.5,301,5760,8092,1352,4,None,None,[]
7113,30th Gundam Perfect Mission,OVA,Unknown,1,G - All Ages,7.01,2522,3583,5190,4941,13,None,Sunrise,"['Mecha', 'Sci-Fi']"
7117,Pika Don,Movie,Unknown,1,G - All Ages,6.41,247,6138,9848,546,0,None,None,[]
7124,Madou King Granzort: Bouken-hen,OVA,Original,3,G - All Ages,6.42,84,6088,11219,272,1,None,None,[]
7135,Mahou Sensei Negima! Anime Final,Movie,Manga,1,PG-13 - Teens 13 or older,6.87,4654,4109,3312,14782,23,None,Shaft,"['Adventure', 'Magic', 'Supernatural']"
7139,Gdleen,OVA,Unknown,1,R+ - Mild Nudity,5.87,260,7983,9668,611,0,None,None,[]
7144,Uchuu Senkan Yamato: Fukkatsu-hen,Movie,Original,1,PG-13 - Teens 13 or older,7.14,930,3112,6546,2742,5,None,None,[]
7148,Ladies versus Butlers!,TV,Light novel,12,R+ - Mild Nudity,6.79,68009,4448,707,131277,205,Winter 2010,Xebec,"['Harem', 'Comedy', 'Romance', 'Ecchi', 'School']"
7152,Anyamal Tantei Kiruminzoo,TV,Original,50,G - All Ages,7.09,885,3278,5159,5007,31,Fall 2009,Satelight,"['Magic', 'Comedy', 'Shoujo']"
7154,SM no Susume,OVA,Unknown,1,Rx - Hentai,5.38,98,0,10374,419,0,None,None,[]
7156,Arei no Kagami: Way to the Virgin Space,Movie,Unknown,1,G - All Ages,5.86,332,7999,9031,842,0,None,Toei Animation,"['Action', 'Adventure', 'Sci-Fi', 'Space']"
7157,Dr. Slump Movie 07: Arale-chan N-cha! Penguin Mura yori Ai wo Komete,Movie,Manga,1,PG-13 - Teens 13 or older,6.31,243,6545,9102,813,0,None,Toei Animation,"['Comedy', 'Sci-Fi', 'Shounen']"
7158,Dr. Slump Movie 09: Arale-chan N-cha!! Wakuwaku Hot no Natsuyasumi,Movie,Manga,1,PG-13 - Teens 13 or older,6.35,221,6385,9237,757,0,None,Toei Animation,"['Comedy', 'Sci-Fi', 'Shounen']"
7160,Yoroshiku Mechadock,TV,Manga,30,PG-13 - Teens 13 or older,6.55,105,5567,9317,729,0,Fall 1984,Tatsunoko Production,"['Action', 'Cars', 'Comedy', 'Police', 'Sports']"
7162,Yaruki Manman,OVA,Unknown,3,Rx - Hentai,5.16,117,0,10356,425,2,None,None,[]
7169,Ibarahime Mata wa Nemurihime,Movie,Other,1,PG-13 - Teens 13 or older,6.24,306,6831,9249,756,1,None,None,[]
7170,Kataku,Movie,Other,1,PG-13 - Teens 13 or older,6.16,448,7140,7881,1487,4,None,None,[]
7171,Oni,Movie,Original,1,PG-13 - Teens 13 or older,6.25,618,6798,8277,1239,4,None,None,[]
7174,Usaru-san,Special,Unknown,4,PG - Children,6.06,577,7491,8763,974,1,None,OLM,['Kids']
7175,Himitsukessha Taka no Tsume Countdown,TV,Unknown,11,PG-13 - Teens 13 or older,6.07,51,7441,11004,304,0,Fall 2009,DLE,"['Comedy', 'Parody', 'Super Power']"
7176,Cheburashka Arere?,TV,Book,26,G - All Ages,6.5,1146,5753,6568,2712,2,Fall 2009,GoHands,"['Kids', 'Slice of Life', 'Comedy']"
7177,Gokyoudai Monogatari,TV,Manga,32,G - All Ages,5.57,23,10812,11347,255,1,Fall 2009,None,[]
7178,Tony's Heroine Series: Kanojo wa Hanayome Kouhosei? Cinderella Collection,OVA,Original,2,Rx - Hentai,6.92,1836,0,5255,4810,21,None,None,[]
7189,Kotatsu Neko,TV,Other,26,G - All Ages,5.16,38,11531,10693,356,0,Fall 2009,None,[]
7192,Choujikuu Romanesque Samy: Missing 99,OVA,Unknown,1,PG-13 - Teens 13 or older,4.66,293,9834,9213,768,4,None,None,[]
7193,Aoi Bungaku Series,TV,Novel,12,R - 17+ (violence & profanity),7.83,39255,832,751,125565,1130,Fall 2009,Madhouse,"['Psychological', 'Historical', 'Thriller', 'Drama', 'Seinen']"
7211,Rose O'Neill Kewpie,TV,Other,26,G - All Ages,6.69,13,12478,11978,196,0,Winter 2010,TMS Entertainment,['Comedy']
7216,Sekai Douwa Anime Zenshuu,OVA,Unknown,10,G - All Ages,6.06,51,7484,11280,261,4,None,None,[]
7222,Macross F Movie 2: Sayonara no Tsubasa,Movie,Original,1,PG-13 - Teens 13 or older,8.01,10444,551,2789,20807,96,None,Satelight,"['Action', 'Mecha', 'Military', 'Music', 'Romance', 'Sci-Fi', 'Space']"
7229,Black Jack ONA,ONA,Unknown,12,PG - Children,6.7,373,4849,7487,1794,0,None,None,[]
7230,Hoshi ni Negai wo: Cold Body + Warm Heart,ONA,Unknown,1,PG-13 - Teens 13 or older,6.27,653,6719,7891,1474,1,None,None,[]
7243,Suisei,Movie,Unknown,1,G - All Ages,5.14,492,9418,8865,917,0,None,None,[]
7244,Hyakka Zukan,Movie,Unknown,1,G - All Ages,5.44,282,8917,9706,584,0,None,None,[]
7245,Sekai Meisaku Douwa: Wow! Maerchen Oukoku,TV,Unknown,26,G - All Ages,6.89,101,4041,10347,426,0,Spring 1995,Toei Animation,['Fantasy']
7247,Naked Wolves,TV,Original,52,PG - Children,6.01,103,7631,10214,453,0,Spring 2009,None,[]
7248,Top wo Nerae! Gunbuster Specials,Special,Original,3,PG-13 - Teens 13 or older,5.78,1709,8217,5484,4293,0,None,Gainax,"['Mecha', 'Space']"
7252,Grick no Bouken,Movie,Book,1,G - All Ages,6.08,96,7398,10892,322,1,None,Studio Korumi,"['Adventure', 'Kids', 'Drama', 'Fantasy']"
7254,Harukanaru Toki no Naka de 3: Owarinaki Unmei,Special,Visual novel,1,PG-13 - Teens 13 or older,6.81,541,4350,7088,2135,1,None,None,[]
7255,Hanaori,Movie,Original,1,G - All Ages,5.43,289,8944,9564,631,0,None,None,[]
7257,Shijin no Shougai,Movie,Original,1,PG - Children,5.78,352,8213,8975,872,3,None,None,[]
7258,Tabi,Movie,Original,1,PG-13 - Teens 13 or older,5.43,352,8955,9170,786,1,None,None,[]
7259,Kenju Giga,Movie,Original,1,PG-13 - Teens 13 or older,4.99,365,9587,9386,700,0,None,None,[]
7261,Mameshiba,Special,Original,24,G - All Ages,7.21,1962,2812,5733,3875,19,None,None,[]
7262,Kagirohi: Shaku Kei,OVA,Visual novel,2,Rx - Hentai,6.1,1213,0,5762,3817,13,None,PoRO,['Hentai']
7264,Onmyouji Ayakashi no Megami: Inran Jubaku,OVA,Original,2,Rx - Hentai,6.02,1043,0,6108,3274,7,None,None,[]
7265,Kara no Shoujo,OVA,Visual novel,2,Rx - Hentai,5.64,1400,0,5564,4139,10,None,Flavors Soft,"['Hentai', 'Mystery']"
7266,Binkan Athlete,OVA,Visual novel,1,Rx - Hentai,6.46,1954,0,5249,4822,12,None,T-Rex,['Hentai']
7268,Diabolus: Kikoku,OVA,Visual novel,2,Rx - Hentai,6.36,1615,0,5416,4421,17,None,PoRO,['Hentai']
7270,Mobile Suit Gundam 00 Special Edition,OVA,Unknown,3,PG-13 - Teens 13 or older,7.73,2953,1050,4142,8640,39,None,Sunrise,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi']"
7273,Nido to Mezamenu Komori Uta,Movie,Unknown,1,R+ - Mild Nudity,5.14,376,9416,8736,990,5,None,None,[]
7276,Natsumushi The Animation,OVA,Manga,2,Rx - Hentai,6.62,1558,0,5555,4171,12,None,None,[]
7279,TO,OVA,Manga,2,PG-13 - Teens 13 or older,6.45,1824,5969,5357,4542,4,None,None,[]
7285,Ginga Tetsudou 999: Diamond Ring no Kanata e,Movie,Unknown,1,G - All Ages,6.77,156,4535,8689,1012,1,None,Toei Animation,"['Adventure', 'Drama', 'Sci-Fi']"
7290,Cyborg 009: Kaijuu Sensou,Movie,Unknown,1,PG - Children,6.08,345,7390,8424,1157,1,None,None,[]
7294,Licca-chan Fushigi na Mahou no Ring,OVA,Unknown,2,G - All Ages,5.99,132,7677,9970,511,0,None,Ajia-Do,"['Adventure', 'Fantasy']"
7295,Koi Tsubomi,Music,Unknown,1,G - All Ages,6.43,963,6037,7855,1501,4,None,None,[]
7296,Michi (Music),Music,Music,1,G - All Ages,5.42,320,8968,9883,537,0,None,None,[]
7303,Detective Conan: Black History,Special,Unknown,1,PG-13 - Teens 13 or older,7.69,1687,1123,5176,4963,7,None,TMS Entertainment,"['Adventure', 'Mystery', 'Comedy', 'Police', 'Shounen']"
7304,Detective Conan Movie 08: Time Travel of the Silver Sky,Special,Unknown,1,PG-13 - Teens 13 or older,7.96,5058,607,3790,10716,5,None,TMS Entertainment,"['Adventure', 'Mystery']"
7305,Detective Conan Movie 10: Promo Special,Special,Unknown,1,PG-13 - Teens 13 or older,7.79,2282,897,4864,5862,5,None,TMS Entertainment,"['Adventure', 'Police', 'Comedy', 'Mystery', 'Shounen']"
7307,Gegege no Kitarou (1985),TV,Manga,108,G - All Ages,6.71,222,4808,8487,1114,2,Fall 1985,Toei Animation,"['Comedy', 'Supernatural']"
7308,Mirai Shounen Conan (Movie),Movie,Novel,1,PG-13 - Teens 13 or older,7.13,333,3132,8061,1369,4,None,Nippon Animation,"['Adventure', 'Drama', 'Sci-Fi']"
7311,Suzumiya Haruhi no Shoushitsu,Movie,Light novel,1,PG-13 - Teens 13 or older,8.71,189635,45,189,347182,8977,None,Kyoto Animation,"['Comedy', 'Mystery', 'Romance', 'School', 'Sci-Fi', 'Supernatural']"
7314,Yona Yona Penguin,Movie,Unknown,1,G - All Ages,5.73,203,8335,9561,633,0,None,Madhouse,"['Adventure', 'Fantasy', 'Kids']"
7322,Needless Specials,Special,Manga,12,PG-13 - Teens 13 or older,6.82,5876,4316,3478,13272,14,None,Madhouse,"['Comedy', 'Ecchi', 'School', 'Seinen']"
7329,Tottoko Hamtarou Movie 1: Ham-Ham Land Daibouken,Movie,Unknown,1,PG - Children,6.78,755,4512,7403,1864,3,None,TMS Entertainment,"['Kids', 'Adventure', 'Comedy']"
7330,Tottoko Hamtarou Movie 2: Ham-Ham Hamuuja! Maboroshi no Princess,Movie,Unknown,1,PG - Children,6.76,517,4614,7876,1491,3,None,TMS Entertainment,"['Adventure', 'Comedy', 'Kids']"
7333,Koisuru Tenshi Angelique: Kagayaki no Ashita Special,Special,Unknown,1,G - All Ages,6.81,648,4360,7702,1615,1,None,None,[]
7334,Bakugan Battle Brawlers: Gundalian Invaders,TV,Original,39,G - All Ages,6.31,11111,6541,2870,19479,38,Spring 2010,TMS Entertainment,"['Action', 'Adventure', 'Fantasy', 'Game', 'Shounen']"
7336,Cyborg 009: Chou Ginga Densetsu,Movie,Unknown,1,PG-13 - Teens 13 or older,6.51,415,5709,7969,1423,1,None,Toei Animation,"['Action', 'Sci-Fi', 'Space']"
7337,"Hetalia Axis Powers Movie: Paint it, White",Movie,Web manga,1,PG-13 - Teens 13 or older,7.38,25113,2134,1775,44667,310,None,Studio Deen,"['Comedy', 'Historical', 'Parody']"
7338,Darker than Black: Kuro no Keiyakusha Gaiden,Special,Original,4,R - 17+ (violence & profanity),8.04,103408,501,494,177930,811,None,Bones,"['Action', 'Sci-Fi', 'Mystery', 'Super Power']"
7343,Youbi Masochist Animation,OVA,Unknown,2,Rx - Hentai,4.42,89,0,10806,338,1,None,None,[]
7354,Chikara to Onna no Yo no Naka,Movie,Original,1,G - All Ages,5.44,41,10423,11192,277,0,None,None,[]
7363,Hokuto no Ken: Legend of Heroes,Special,Unknown,1,PG-13 - Teens 13 or older,6.09,1099,7369,6707,2552,3,None,Toei Animation,"['Action', 'Martial Arts']"
7364,Dragon Quest: Dai no Daibouken Buchiyabure!! Shinsei 6 Daishougun,Movie,Game,1,PG-13 - Teens 13 or older,6.61,293,5263,8644,1034,2,None,Toei Animation,"['Action', 'Adventure', 'Magic', 'Fantasy', 'Shounen']"
7366,"Boku no Chikyuu wo Mamotte: Alice kara, Rin-kun e",Movie,Unknown,1,PG-13 - Teens 13 or older,6.89,250,4012,8213,1272,3,None,Production I.G,"['Drama', 'Romance', 'Sci-Fi', 'Shoujo']"
7367,Naruto: The Cross Roads,Special,Original,1,PG-13 - Teens 13 or older,6.93,13839,3885,2295,29296,50,None,Studio Pierrot,"['Action', 'Adventure', 'Comedy', 'Shounen']"
7374,100%,OVA,Unknown,1,R+ - Mild Nudity,5.54,119,8708,9941,520,0,None,Nippon Animation,['Drama']
7375,Shakugan no Shana S Specials,Special,Light novel,4,PG-13 - Teens 13 or older,6.99,9336,3680,2807,20473,8,None,J.C.Staff,"['Comedy', 'Parody']"
7376,Kurumiwari Ningyou,Movie,Unknown,1,G - All Ages,5.97,102,7729,10673,358,1,None,None,[]
7377,Winter Sonata Episode 0,Special,Other,1,PG-13 - Teens 13 or older,6.57,1936,5481,5829,3715,2,None,Studio Comet,"['Drama', 'Romance']"
7395,Card Wang: Mix Master,TV,Unknown,39,PG - Children,6.56,380,5493,8668,1022,3,Fall 2005,Nippon Animation,"['Game', 'Adventure', 'Fantasy', 'Shounen']"
7396,Shuffle! Prologue,OVA,Visual novel,1,PG-13 - Teens 13 or older,6.83,5349,4271,3465,13384,3,None,Asread,"['Fantasy', 'Magic', 'Comedy', 'Harem', 'Romance', 'School', 'Seinen']"
7398,Sekai Meisaku Douwa,OVA,Unknown,20,G - All Ages,6.34,56,6444,10921,317,2,None,None,[]
7405,Jankenman,TV,Unknown,51,PG - Children,6.24,138,6833,10513,390,1,Spring 1991,None,[]
7411,Kanojo x Kanojo x Kanojo: Sanshimai to no DokiDoki Kyoudou Seikatsu,OVA,Visual novel,3,Rx - Hentai,7.54,11298,0,2604,23526,364,None,Studio Eromatick,"['Harem', 'Hentai']"
7415,Mukougaoka Chisato wa Tada Mitsumeteita no Datta,Music,Unknown,1,G - All Ages,6.13,666,7249,8472,1124,3,None,None,[]
7416,Socket,OVA,Unknown,1,G - All Ages,6.17,74,7120,11862,206,0,None,None,[]
7419,Wrestler Gundan Seisenshi Robin Jr.,TV,Unknown,50,G - All Ages,5.97,30,13267,11626,227,2,Fall 1989,None,[]
7420,Byulbyul Iyagi,Movie,Unknown,6,PG-13 - Teens 13 or older,5.82,76,8102,10929,315,0,None,None,[]
7423,"The Tales of Rien Village #1: ""Toilet ni Ittokiya""",ONA,Original,1,G - All Ages,5.38,222,9043,10358,423,0,None,None,[]
7427,Getsumen To Heiki Mina Specials,Special,Unknown,2,PG-13 - Teens 13 or older,6.12,277,7264,8620,1047,0,None,None,[]
7430,Konjiki no Gash Bell!!: Ougon no Chichi wo Motsu Otoko,OVA,Unknown,1,PG-13 - Teens 13 or older,6.56,1017,5509,6664,2604,1,None,Toei Animation,"['Action', 'Adventure', 'Comedy', 'Ecchi', 'Kids', 'Magic', 'Romance', 'Super Power', 'Supernatural']"
7435,Dragon Quest: Dai no Daibouken,Movie,Game,1,G - All Ages,6.79,292,4442,8455,1139,3,None,Toei Animation,"['Adventure', 'Demons', 'Magic', 'Fantasy', 'Shounen']"
7436,Dragon Quest: Dai no Daibouken Tachiagare!! Aban no Shito,Movie,Game,1,PG-13 - Teens 13 or older,6.66,313,5046,8630,1045,4,None,Toei Animation,"['Action', 'Adventure', 'Magic', 'Fantasy', 'Shounen']"
7445,Karo to Piyobupt: Ouchi,Movie,Unknown,1,G - All Ages,5.11,265,9447,10124,471,1,None,None,[]
7446,Karo to Piyobupt: Sandwich,Movie,Unknown,1,G - All Ages,5.16,264,9383,10154,466,0,None,None,[]
7448,Pacusi,TV,Unknown,18,G - All Ages,5.35,97,9087,11031,301,0,Spring 1994,None,[]
7449,Pacusi no Uta,Special,Unknown,1,G - All Ages,5.21,135,9312,11198,278,0,None,None,[]
7450,Kipling Jr.,Movie,Unknown,1,G - All Ages,5.53,205,8741,10476,396,0,None,None,[]
7451,Kid's Castle,Movie,Unknown,1,G - All Ages,5.41,270,8985,9988,507,0,None,None,[]
7452,Mini Moni Yaru no da Pyon!,TV,Other,66,G - All Ages,5.48,55,8846,11584,230,1,Summer 2001,None,[]
7453,AIKa Zero Picture Drama,Special,Unknown,3,R+ - Mild Nudity,5.67,1284,8466,6085,3305,9,None,None,[]
7455,Kurutta Kyoutou: Danzai no Gakuen,OVA,Visual novel,1,Rx - Hentai,5.56,525,0,7529,1759,1,None,None,[]
7456,Discipline Zero,OVA,Visual novel,2,Rx - Hentai,6.7,2809,0,4469,7164,37,None,None,[]
7458,Watashi no Shiranai Mesu no Kao,OVA,Visual novel,1,Rx - Hentai,6.3,1077,0,6128,3245,21,None,None,[]
7459,The Collected Animations of ICAF (2001-2006),OVA,Unknown,16,PG-13 - Teens 13 or older,5.77,57,8241,11527,236,0,None,None,[]
7461,Komaneko no Christmas: Maigo ni Natta Present,Movie,Unknown,1,G - All Ages,5.97,109,7728,11084,290,0,None,None,[]
7463,Weiß Survive R,TV,Card game,12,PG-13 - Teens 13 or older,6.2,4050,7004,4097,8868,2,Winter 2010,Studio Hibari,"['Comedy', 'Ecchi', 'Game']"
7465,Eve no Jikan (Movie),Movie,Original,1,PG-13 - Teens 13 or older,8.15,42219,366,1056,87290,585,None,Studio Rikka,"['Sci-Fi', 'Slice of Life']"
7466,Hashire!,ONA,Unknown,1,G - All Ages,5.88,410,7956,9395,695,0,None,None,[]
7468,Princess Lover! Picture Drama,Special,Unknown,6,R+ - Mild Nudity,6.25,3468,6800,4058,9101,4,None,GoHands,"['Harem', 'Comedy', 'Ecchi', 'School']"
7471,Detective Conan Movie 09: Promo Special,Special,Unknown,1,PG-13 - Teens 13 or older,7.74,2312,1006,4831,5935,3,None,TMS Entertainment,"['Adventure', 'Police', 'Comedy', 'Mystery', 'Shounen']"
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,1,R - 17+ (violence & profanity),8.55,45504,83,1151,78350,345,None,Sunrise,"['Action', 'Sci-Fi', 'Comedy', 'Historical', 'Parody', 'Samurai', 'Shounen']"
7473,Rennyo to Sono Haha,Movie,Unknown,1,PG - Children,6.43,21,12441,11858,206,0,None,None,[]
7474,"Onegai☆Teacher: Marie, Ai no Gekijou",Special,Original,1,PG-13 - Teens 13 or older,6.87,3937,4112,4113,8781,7,None,None,[]
7475,Ano Ko ni 1000%,OVA,Manga,1,PG-13 - Teens 13 or older,5.33,733,9104,7926,1448,0,None,None,[]
7477,Fusha no Sha,Movie,Other,1,PG - Children,6.61,260,5268,9595,622,2,None,None,[]
7479,Karate Baka Ichidai,TV,Manga,47,PG-13 - Teens 13 or older,6.74,56,4690,9785,561,3,Fall 1973,None,[]
7482,"Yume kara, Samenai",OVA,Unknown,1,PG-13 - Teens 13 or older,5.21,124,9317,9821,552,0,None,Shaft,"['Romance', 'School']"
7485,Urashima Tarou,Movie,Other,1,G - All Ages,4.7,598,9823,8554,1080,1,None,None,[]
7488,Karo to Piyobupt: Ame no Hi,Movie,Unknown,1,G - All Ages,5.24,279,9258,9987,506,0,None,None,[]
7491,Dragon Quest Retsuden: Roto no Monshou,Movie,Game,1,G - All Ages,6.11,248,7300,9032,843,0,None,None,[]
7494,Usagi to Kame,Movie,Other,1,G - All Ages,5.25,230,9250,10228,451,1,None,None,[]
7495,Nonki na Tou-san Ryuuguu Mairi,Movie,Other,1,G - All Ages,5.17,18,12073,12829,146,0,None,None,[]
7496,Saiyuuki: Son Gokuu Monogatari,Movie,Novel,1,G - All Ages,6.01,258,7633,9173,786,1,None,None,[]
7497,Mikan-bune,Movie,Other,1,G - All Ages,4.88,195,9672,10345,426,1,None,None,[]
7498,Doubutsu Olympic Taikai,Movie,Original,1,G - All Ages,5.4,151,9003,10559,381,1,None,None,[]
7500,Maabou no Shounen Koukuu Tsuwamono,Movie,Original,1,G - All Ages,5.46,26,11656,12324,173,0,None,None,[]
7501,Kintarou Taiiku Nikki,Movie,Original,1,G - All Ages,4.7,96,9819,11195,276,1,None,None,[]
7504,Bollogi Iyagi,ONA,Original,1,G - All Ages,5.48,241,8833,10257,442,0,None,None,[]
7505,Knyacki!,TV,Unknown,0,PG - Children,6.21,135,6945,10403,413,1,Spring 1995,None,[]
7510,Shisha no Sho,Movie,Unknown,1,PG-13 - Teens 13 or older,6.04,244,7543,8723,997,1,None,None,[]
7511,Worku,ONA,Unknown,2,G - All Ages,5.37,102,9064,10748,346,0,None,None,[]
7512,Dambo,Music,Original,1,PG-13 - Teens 13 or older,4.89,229,9661,10496,392,0,None,None,[]
7518,Boku wa Kuma,Music,Original,1,G - All Ages,5.79,710,8170,8428,1152,1,None,None,[]
7522,Taichi Senjimon,TV,Unknown,39,PG - Children,6.49,229,5817,8998,860,5,Spring 2007,Toei Animation,"['Action', 'Adventure', 'Fantasy', 'Magic']"
7523,Fuku-chan no Sensuikan,Movie,Other,1,G - All Ages,5.25,108,9240,10887,322,0,None,Asahi Production,"['Comedy', 'Military', 'Historical']"
7524,Mahou no Pen,Movie,Original,1,G - All Ages,5.48,90,8845,11534,234,0,None,None,[]
7525,Kick Off 2002,TV,Game,26,PG - Children,6.43,23,11407,11699,219,0,Winter 2002,None,[]
7526,Ousama no Shippo,Movie,Original,1,G - All Ages,6.05,19,12249,12328,173,0,None,None,[]
7527,Ponsuke no Udekurabe,Movie,Original,1,G - All Ages,6.14,21,12368,12410,167,0,None,None,[]
